node_id,node_attr
0,kenneth noland
1,post-painterly abstraction
2,modern art
3,eyewitness: reports from an art world in crisis
4,vught
5,jan-hein arens
6,marcel duchamp
7,jasper johns
8,artist
9,cristian vega
10,m.0y47jyk
11,painter
12,mark rothko
13,ochre and red on red
14,paco ahlgren
15,laozi
16,art period/movement
17,m.0112k4dj
18,m.02vcw_m
19,pollock
20,arthur schopenhauer
21,joseph campbell
22,male
23,carl jung
24,the problem of types in modern philosophy
25,"the big 5, the black figure 5"
26,arshile gorky
27,abstract expressionism
28,friedrich nietzsche
29,our blight is ideologies -- they are the long-expected antichrist!
30,chuck connelly
31,united states of america
32,gregory white smith
33,m.05vbg2w
34,centerville
35,mark tobey
36,m.0ycn1jm
37,jackson pollock
38,g.125g_ptpl
39,ho ho ying
40,m.0wkrb5h
41,willem de kooning
42,painting
43,allan kaprow
44,ed harris
45,"no. 5, 1948"
46,francisco goya
47,max ernst
48,surrealism
49,"no limits, just edges"
50,g.125dz2pvb
51,mountain time zone
52,plato
53,place of birth
54,"creative powers can just as easily turn out to be destructive. it rests solely with the moral personality whether they apply themselves to good things or to bad. and if this is lacking, no teacher can supply it or take its place."
55,m.0vpgv5m
56,cancer
57,storyboard artist
58,john d. graham
59,lee krasner
60,sculpture
61,buyer
62,paul cézanne
63,ma$tadon
64,italian american
65,organization
66,published
67,jackson pollock: an american saga
68,barrett's esophagus
69,frank stella
70,frank gehry
71,sxsw tragedy
72,traffic collision
73,m.0vsk4j4
74,john cage
75,andy warhol
76,m.0v2k7q5
77,visual artist
78,pablo picasso
79,vincent van gogh
80,m.04yv2k1
81,barcelona
82,psychiatrist
83,profession
84,hans hofmann
85,louise nevelson
86,country of nationality
87,m.04j69cl
88,new york city
89,m.0hzkk2d
90,will ryman
91,m.0b46487
92,m.04fs5c6
93,m.0cgztxt
94,emanuel swedenborg
95,immanuel kant
96,m.09x5bfw
97,entertainment weekly annotation index
98,m.09451dv
99,drafter
100,reckless driving
101,cause of death
102,william mcdougall
103,toulouse-lautrec
104,m.07n73w_
105,joan mir
106,dolores miró
107,neosho
108,thomas hart benton
109,m.0vpgvm7
110,parkinson's disease
111,seborrheic dermatitis
112,m.0y8fdx2
