node_id,node_attr
0,m.012n4g51
1,a jitney elopement
2,gertrude stein knew charlie chaplin
3,knew
4,blake clark
5,voice actor
6,m.0pz5lmz
7,monsieur verdoux
8,sergei mikhailovich eisenstein a pal of charlie chaplin
9,sergei eisenstein
10,black comedy
11,comedy
12,m.0njqbgp
13,charlie chaplin
14,john jasper
15,parents
16,the kid
17,norman spencer chaplin
18,mildred harris
19,the rounders
20,silent film
21,united states of america
22,the property man
23,m.040hrr_
24,m.012f205t
25,by the sea
26,will hay
27,male
28,m.0h756c_
29,archive footage
30,edna purviance
31,m.0jsyzh
32,m.0jztttt
33,those love pangs
34,a countess from hong kong
35,m.0nd91l2
36,a king in new york
37,m.0gcklqc
38,m.0cj83_7
39,limelight
40,his regeneration
41,broncho billy anderson
42,m.0jsp4q4
43,city lights
44,the immigrant
45,roland totheroh
46,"his first sound film, with sound effects and a musical score but no dialogue, was 'city lights' (1931), very successful at the box office and with reviewers."
47,"from then on, united artists was the distributor of every chaplin film, from 'a woman in paris' (1923) right through to the autobiographical film 'limelight' (1952)."
48,"late in 1898, he received his first paid work, with a children's wooden-shoe-dancing troupe called 'the eight lancashire lads', with whom he stayed until 1900."
49,twenty minutes of love
50,m.02vd6kd
51,essanay studios
52,m.0v4947v
53,academy honorary award
54,m.0hn2f7p
55,her friend the bandit
56,the great dictator
57,edited by
58,the extraordinary voyage
59,redd foxx
60,rip taylor
61,denis donohue
62,m.059qqyb
63,"he completed his first national contract with 'the idle class' (1921), 'pay day' (1922) and 'the pilgrim' (1923)."
64,the new janitor
65,short film
66,m.0gclm1c
67,orson welles
68,screenwriter
69,m.03kzgwb
70,m.0lbstss
71,a day's pleasure
72,m.012n4cd2
73,a night out
74,shoulder arms
75,g.125_r6z2p
76,a dog's life
77,al ernest garcia
78,los angeles
79,dough and dynamite
80,indie film
81,m.0gcndyx
82,the circus
83,the basic essential of a great actor is that he loves himself in acting.
84,mabel's married life
85,m.0lbsts0
86,the rink
87,english language
88,hallo europa!
89,m.0jxh94
90,directed by
91,the freak
92,country of origin
93,new york city
94,m.040trsh
95,josephine dunn
96,female
97,lila lee
98,m.065p_xf
99,groucho marx
100,charlie callas
101,book
102,the adventurer
103,m.0kmxc60
104,shooting the hollywood stars
105,documentary film
106,josephine chaplin
107,m.0hj8b8k
108,mabel's strange predicament
109,the fireman
110,charlie: the life and art of charles chaplin
111,richard schickel
112,m.03k_wqt
113,drunk
114,he influenced french artist fernand leger.
115,jane chaplin
116,gender
117,place of death
118,m.03lb6wd
119,he met jb priestley stein was an admirer.
120,m.0_g5g15
121,m.0k4sm9
122,profession
123,sequel
124,m.03lb84x
125,the bank
126,m.08gv4t
127,the essential charlie chaplin: his life and work
128,larry russell
129,film score composer
130,paulette goddard
131,actor
132,his new profession
133,benny hill
134,french
135,m.0jsshd
136,his favourite pastime
137,"his father left the family in 1890 and his mother was frequently ill, both physically and mentally."
138,lita grey
139,date of birth
140,m.0jv6cd
141,the count
142,tv episode
143,irwin corey
144,sydney chaplin
145,chaplin family
146,m.0pz5pwp
147,m.0cs2xlf
148,m.07y5c46
149,united artists
150,tracey ullman
151,romanichal
152,charlie chaplin: his life & work
153,drama
154,m.02vcyg0
155,his trysting place
156,the masquerader
157,mack sennett
158,"charles chaplin, jr."
159,m.0hj8b21
160,"love, so heißt mein song"
161,m.02vd3my
162,his prehistoric past
163,fernand léger
164,film director
165,george carlin
166,country of nationality
167,limelight: theme
168,the idle class
169,g.1254yx5nd
170,film
171,mary pickford
172,place of birth
173,m.03lch0m
174,m.0cg5wkl
175,the gold rush
176,m.0j57btz
177,vincent p. bryan
178,"meanwhile, he continued making films with first national until the end of his contract in 1923, producing the critically-acclaimed six-reel film, 'the kid' (1921),  in which chaplin played the tramp, who was now raising an orphan boy."
179,m.02tb4v8
180,quotation
181,m.0k4pm5
182,film series
183,black-and-white
184,children
185,person
186,m.0bd3fxs
187,hedy lamarr
188,one a.m.
189,edward brewer
190,m.0cs32bl
191,music by
192,m.0nd9b0n
193,m.0cg133l
194,charlie chaplin: the forgotten years
195,"the music of charles chaplin, volume 2: the talkies"
196,m.0k6tcx
197,the vagabond
198,caught in the rain
199,the professor
200,m.02vcwjt
201,les musiques de ses films
202,initial release date
203,m.040skjs
204,the pilgrim
205,m.0k5293
206,one of the first in the hollywood star system to achieve genuine international acclaim.
207,gertrude stein
208,m.02kklk9
209,spouse
210,the cure
211,m.0k4tvv
212,carole landis
