node_id,node_attr
0,m.02_1x1x
1,male
2,matte artist
3,artist
4,pop art
5,eduardo úrculo
6,leighton house museum
7,london
8,the tefl academy plymouth
9,united kingdom
10,the economist
11,m.0zdgj3_
12,sculpture
13,m.051qqpf
14,henry moore
15,henry moore in the light of greece
16,modern art
17,eyewitness: reports from an art world in crisis
18,donald sultan
19,cristian vega
20,river thames
21,hyde park
22,england
23,m.0106ns_v
24,jewish museum london
25,george segal
26,the tefl academy ashford
27,art period/movement
28,eduardo paolozzi
29,paolozzi portraits
30,venture 37
31,m.0106nwx6
32,pancreatic cancer
33,newtonblakepaolozzi1
34,m.02b6gw_
35,m.0112k4dj
36,sutcliffe park
37,holloway
38,woman in tub
39,sw3 6rs
40,the tefl academy birmingham
41,"shooting at the 1948 summer olympics – men's 50 metre rifle, prone"
42,1948 summer olympics
43,m.064w7d7
44,great britain
45,stroke
46,hair loss
47,visual artist
48,m.0106_1y2
49,recurrent themes
50,book
51,fantastic oven cleaners
52,al-quds al-arabi
53,roy lichtenstein registry
54,kyoto prize in arts and philosophy
55,m.010g7kt4
56,m.0b491xt
57,the tipping point: health narratives from the south end
58,sw1x 8rn
59,inker
60,leith
61,peter hodge
62,transient ischemic attack
63,"henry moore, early carvings, 1920-1940"
64,the sunday times
65,art
66,damien hirst registry
67,two women with children
68,krk ryden
69,m.052w4gr
70,m.012c2k
71,alex cherry
72,michelangelo
73,location
74,topic
75,paget's disease of bone
76,m.03w8g3p
77,henry moore was influenced by vincent van gogh
78,"moore was influenced by the works of cezanne, gauguin, van gogh."
79,sebastian michaelis
80,m.010652xy
81,london heathrow airport
82,manhwa creator
83,louise bourgeois
84,"he gave one of the drawings, entitled \""underground shelter with figures,\"" to gropius."
85,tara gregson
86,antonia gerstacker
87,keith haring
88,new london
89,city/town/village
90,alberto giacometti in postwar paris
91,asharq al-awsat
92,storyboard artist
93,w11 3js
94,buyer
95,salvador dali
96,london victoria station
97,greenwich mean time zone
98,gout
99,churchill war rooms
100,m.0nbvh_l
101,andy warhol
102,takashi murakami
103,m.0b48899
104,barrett's esophagus
105,"royal albert hall, london"
106,mrs macbeth's department store
107,as is when
108,g.12592z780
109,daily express
110,edinburgh college of art
111,abdominal aortic aneurysm
112,cardiovascular disease
113,leonard craske
114,prostate cancer
115,ringo registry
116,vulcan
117,artwork
118,profession
119,the guardian
120,w1f 0hs
121,black & white budget
122,lynn chadwick
123,modernism
124,heriot-watt university
125,m.0652b5l
126,charles bragg
127,andy warhol registry
128,gatwick airport
129,prolegal
130,london community rehabilitation company
131,a maximis ad minima
132,brian king
133,the tefl academy glasgow
134,wil emling
135,henry moore a pal of architect walter gropius
136,painter
137,the tefl academy nottingham
138,folk artist
139,university college london
140,the london 2012 summer olympics
141,johann heinrich wilhelm tischbein 007
142,m.0zsk2d5
143,m.051qr9z
144,m.0dqj5r
145,m.0zt1wlk
146,travefy
147,shooting at the 1948 summer olympics – men's 50 metre pistol
148,collages and drawings
149,national rail
150,china daily
151,m.010g2wwc
152,hotel in london
153,oscar bluemner
154,"smithfield, london"
155,image
156,hotel lobby
157,london heliport
158,textile artist
159,w1w5bd
160,heather jansch
161,calculated risk
162,lindsay rappaport
163,m.0b46487
164,chessington world of adventures
165,epilepsy
166,m.09rym_r
167,the catholic herald
168,brian keith kennedy
169,salvador dali registry
170,imperial college london
171,felix
172,the tefl academy southampton
173,the tefl academy bristol
174,illustrator
175,m.03prqcj
176,jasper johns
177,millwall lionesses l.f.c.
178,signs of the artist: signatures and self-expression in american paintings
179,drafter
180,mel ramos
181,pétrus
182,airstrip one
183,leicester square box office
184,m.0wg9mld
185,river lea
186,m.0105_6cd
187,heart attack
188,croydon airport
189,m.065pbj8
190,byam shaw school of art
191,oyster luxury travel & diving
192,lydd airport
193,m.0zgrmk9
194,toulouse-lautrec
195,m.07n73w_
196,the dong-a ilbo
197,attention deficit hyperactivity disorder
198,alcohol abuse
199,family group
200,cenk aydin
201,new sculpture
202,william henry johnston
203,m.03p715z
204,dancer
205,the loose collective
206,drowning girl
207,peter phillips
208,robin gibson
209,millwall
210,m.0zfh4xl
211,m.0j7v__g
212,the manuscript of monte casino
213,parkinson's disease
214,seborrheic dermatitis
215,the sun
216,his way of life also remained unchanged.
217,music artist
218,musician
219,m.02_98hd
220,olympia
221,m.0104snbr
222,city university london
223,m.06mt0
224,tag registries
225,greenwich borough f.c.
226,mel edwards
227,"he was encouraged in his artistic vision by rothenstein, principal of the royal academy of art."
228,london underground
229,socialist organiser
230,women in shelter in winter
231,strongmove
232,central london
233,london biggin hill airport
234,creator
235,the tefl academy liverpool
236,m.0gxvt_4
237,john stango
238,m.0zbw45g
239,m.063qth4
240,knife edge - two piece
241,theodore mendez
242,mykola shmatko
243,m.066jm09
244,m.063t7pk
245,drawing
246,eyecandyair
247,the sucklord
248,john home
249,oxleas nhs foundation trust
250,david hockney
251,m.05zpq8
252,ma$tadon
253,lost magic kingdoms
254,rivers and tides: andy goldsworthy working with time
255,person
256,published
257,the tefl academy reading
258,countdown of 10 amazing moments from the year 2011: no. 4 the martin luther king jr. memorial
259,charles cary rumsey
260,london school of economics and political science
261,consider this uk limited
262,m.07nfsgl
263,athena
264,m.0zlf4th
265,matthew barney: no restraint
266,8837 london
267,cycling at the 1948 summer olympics – men's tandem
268,game artist
269,shan wells
270,m.0b489qs
271,european voice
272,louis icart registry
273,g.11b86sx7nc
274,adventures by disney - england and france vacation
275,london eye
276,tony fitzpatrick
277,sculptor
278,potter
279,m.0n1g6vv
280,m.02wmsvc
281,holborn college
282,his sculptures have been placed in more public places throughout the world than any other sculptor in history.
283,london zoo
284,regent's park
285,"lois orswell, david smith, and modern art"
286,g.125_l40lm
287,michael leavitt
288,tree surgery london
289,m.0zncx7m
290,the clink
291,the artist as hephaestus
292,adventures by disney
293,head of invention
294,m.0z4xf8n
295,upon his death in 1986 the once critical press lauded moore's achievements.
296,m.0j52r0f
297,derek boshier
298,as the eye moves ... a sculpture by henry moore
299,sunrise
300,media
301,g.12557p80c
302,our mutual friend
303,the tefl academy norwich
304,m.0hn_jth
305,the tefl academy cambridge
306,m.059qt8k
307,allan d'arcangelo
308,marisol escobar
309,robert rauschenberg
310,"selfridges, oxford street"
311,henry moore was influenced by paul gauguin
312,retroperitoneal fibrosis
313,"henry moore, 80th birthday exhibition"
314,m.040_214
315,m.03p7nrn
316,arts and myths: vol. 1
317,"barking, havering and redbridge university hospitals nhs trust"
318,london conservatives
319,raf bomber command memorial
320,british museum reading room
321,british museum
322,the daily telegraph
323,gutters london
324,roy lichtenstein
325,tattoo artist
326,ceramic artist
327,professional oven care
328,isaac witkin
329,london evening standard
330,tramlink
331,cg artist
332,cassone
333,the london free press
334,m.0fscltq
335,anaplastic thyroid cancer
336,riviera recruitment
337,the heathland school
338,1908 summer olympics
339,concept artist
340,"paolozzi's newton, bronze (1995) in the courtyard of the british library"
341,westminster abbey
342,antoine-louis barye
343,arab-british business
344,m.0106p2bp
345,wystan hugh auden knew henry moore
346,m.0blp580
347,chagall registry
348,tower of london
349,cyrus edwin dallin
350,kidney stone
351,castleford
352,the spectator
353,m.0107kv37
354,karen newman
355,herb and dorothy
356,m.01311ghl
357,polish institute and sikorski museum
358,sven berlin
359,nuno roque
360,sailor neptune
361,larry rivers
362,m.0106nqwy
363,charles o. perry
364,independent on sunday
365,"seated woman, 1957"
366,byron montgomery
367,reclining figure 1969–70
368,athletics at the 1908 summer olympics – men's marathon
369,m.066jm0f
370,"diana, princess of wales memorial fountain"
371,daily mail
372,m.0n1k0dx
373,m.0zfp1wf
374,tania
375,apsley house
376,maquette for
377,daily herald
378,m.0d521lm
379,tom wesselmann
380,ventilation tower
381,the tart
382,central saint martins
383,wallace collection
384,london labour party
385,m.0zwx5k7
386,"henry moore, catalogue of graphic work"
387,robert jameson
388,multi media artist
389,m.0znmpmc
390,cycling at the 2012 summer olympics – men's individual road race
391,alfred breitman
392,ticktickcheck.co.uk
393,eric brown
394,whaam!
395,slade school of fine art
396,jean-francois millet
397,faraday
398,senrab f.c.
399,m.064snrc
400,m.066jlzk
401,romanesque architectural sculpture
402,m.051l_c8
403,euston railway station
404,trafalgar square
405,wasps rfc
406,artists
407,cally harper ewing
408,cycling at the 2012 summer olympics – women's individual road race
409,m.0n1v07k
410,"tate gallery, britain"
411,knightsbridge
412,corita kent
413,m.0n1d22b
414,henman hill
415,title
416,camden town
417,mary katrantzou
418,oisg group
419,m.0_z5l09
420,m.064tgw3
421,mr. brainwash
422,art gallery
423,v&a museum of childhood
424,london student
425,university of london
426,michelangelo's 'david'
427,m.0dw0rf_
428,digital citities: london's future
429,new london architecture
430,london buses
431,joe goode
432,g-a-y
433,london palladium
434,john bunting
435,"in the 1930s moore continued to split time between art and teaching, becoming the first head of the department of sculpture at chelsea school of art while joining paul nash's avant-garde 7 and 5 society and unit one."
436,henry moore knew pablo picasso
437,howard kottler
438,"around 1938 moore began making models on which his larger sculptures were based and casting his work in lead or bronze from terracotta or plaster originals, abandoning a strict belief in direct carving."
439,the tefl academy colchester
440,ghasem hajizadeh
441,the sunday mirror
442,dave white
443,the connoisseur
444,m.0zf8zb0
445,peter simpson
446,"science museum, london"
447,richard tuttle: never not an artist
448,london cab drivers club
449,m.051l_1q
450,london stansted airport
451,m.0zfpjm_
452,palace of westminster
453,mason greyback
454,m.0235rqm
455,buckingham palace
456,m.0k8jmfr
457,compositor
458,keith haring registry
459,phoebe washburn
460,"the 1970s and 1980s saw many exhibitions of moore's work, the finest being at michelangelo's forte di belvedere in florence (1972)."
461,gertrude vanderbilt whitney
462,dupuytren's contracture
463,printmaker
464,much hadham
465,contemporary artist
466,the building centre
467,"louise bourgeois: the spider, the mistress, and the tangerine"
468,pauline boty
469,m.066jm11
470,the tefl academy bournemouth
471,associated artists
472,m.0n1hxq8
473,richard artschwager
474,m.0zfpdq3
475,actinic keratosis
476,m.010hjzfv
477,g.125532rpx
478,john wesley
479,aya takano
480,light my fire
481,ectodermal dysplasia
482,charlton athletic f.c.
483,m.0bml3qw
484,sculpture and drawings 1921-1948
485,bohumil kafka
486,m.03fnct
487,alf bucher
488,cycling at the 1948 summer olympics - men's sprint
489,"southgate, london"
490,m.0_z2rmk
491,"number twelve, grimmauld place"
492,national police memorial
493,copyist
494,confessions of a burning man
495,st paul's cathedral
496,big ben
497,chuck close registry
498,m.0106nqmk
499,m.0zgx9d5
500,bank of england museum
501,m.0_r8_bb
502,red grooms
503,ministry of magic
504,ux passion
505,m.010652mb
506,skeletons: london's buried bones
507,campbell's soup cans
508,m.064c8w5
