node_id,node_attr
0,tristan und isolde
1,music drama
2,der fliegende holländer
3,m.04bc5lg
4,tannhauser
5,tannhäuser
6,ludwig van beethoven
7,beethoven
8,henrik ibsen
9,theatre director
10,m.0y64b4y
11,marriage
12,das judenthum in der musik
13,g.125g278b4
14,wagner-werk-verzeichnis
15,m.0g4sq1d
16,german language
17,germany
18,richard wagner
19,the letters of richard wagner to anton pusinelli
20,wagner
21,book
22,antonio salieri
23,zentralfriedhof
24,the viking
25,roy william neill
26,charles baudelaire
27,gender
28,"das rheingold: scene iv. \""gepflanzt sind die pfähle\"""
29,composition
30,m.0j0xxm4
31,parsifal
32,"in 1836 he married minna and, in 1839, went to paris, where  he rejected berlioz' offers of help."
33,"in 1840, wagner finished his opera \""rienzi\"" and, in 1841 began \""the flying dutchman\""."
34,arthur schopenhauer
35,jack l. warner
36,jewish people
37,little deaths
38,english language
39,siegfried wagner
40,m.0j4lwy6
41,johann ludwig tieck
42,ludwig tieck's schriften
43,friedrich nietzsche
44,g.125563h48
45,measure for measure
46,william shakespeare
47,albumblatt für ernst benedikt kietz
48,m.0dmr6_c
49,claude debussy
50,composer
51,musical score
52,götterdämmerung
53,physicist pringsheim was a childhood friend.
54,die meistersinger von nurnberg
55,die meistersinger von nürnberg
56,charles gounod
57,wilhelm richard wagner met charles gounod
58,m.0cpn_y6
59,playwright
60,writer
61,education
62,m.04bc5lw
63,the passion-driven writer and the digital-age literary marketplace
64,short non-fiction
65,portugal
66,portuguese language
67,hw was helped by meyerbeer.
68,bruno bauer
69,"rienzi, der letzte der tribunen"
70,m.0j0xc8c
71,plato
72,place of birth
73,m.0j0xc1x
74,mahler
75,m.0gl7zpf
76,"das rheingold: scene iv. \""fasolt und fafner nahen von fern\"""
77,god's comedy
78,m.0gyhnrf
79,m.0j0xc2d
80,parsifal; a festival music-drama
81,short film
82,wagner nights
83,wagner nights: an american history
84,the story of bayreuth as told in the bayreuth letters of richard wagner
85,"das rheingold: scene iii. \""schau, du schelm!\"""
86,date of death
87,m.0glb9_k
88,italy
89,author
90,männerlist größer als frauenlist
91,opera
92,m.0_lpg5k
93,m.0bysdg5
94,siegfried
95,patriotism
96,foreign
97,wilhelm richard wagner a pal of ernst pringsheim
98,wagner: die walküre (staatskapelle weimar)
99,music
100,m.0cw02t7
101,john cage
102,country of nationality
103,"das rheingold: scene iv. \""gezahlt hab' ich: nun laßt mich zieh'n!\"""
104,an andalusian dog
105,luis buñuel
106,story by
107,film
108,ludwig feuerbach
109,person
110,karl marx
111,joseph dietzgen
112,ken russell
113,theodor lessing
114,g.1255zwn2d
115,heinrich heine
116,paris
117,height
118,william axt
119,conductor
120,m.02k7d29
121,hardware wars
122,m.05t81s5
123,warner bros. entertainment
124,lithuania
125,lithuanian language
126,judaism
127,sentenced to death
128,cinematography
129,ludwig wittgenstein
130,austria
131,nietzsche and wagner: a lesson in subjugation
132,g.1259kg3wk
133,"in 1870, cosima and wagner married and with their three children went to live in a lakeside villa paid for by ludwig at lucerne, where nietzsche visited them constantly."
134,wagner was now putting all his energies into mounting a production of the entire ring cycle.
135,humoresque
136,m.0c1l3hl
137,magic fire
138,classic dramas
139,"in 1834, he became conductor of the magdeburg opera company and fell in love with its leading actress,  minna planer, who became his mistress."
140,"in that same year, wagner wrote his first opera, \""the fairies\"", influenced by  the magic plays with music he had seen on a visit to vienna."
141,m.0_shmrk
142,m.075qxhk
143,m.0j0xxk5
144,letters
145,"das rheingold: scene iii. \""ohe! hahaha! ohe! hahaha! schreckliche schlange\"""
146,das rheingold
147,buddhism
148,georg wilhelm friedrich hegel
149,german romanticism
150,"what's opera, doc?"
151,m.0bvsqk0
152,m.0gsz106
153,gioacchino rossini
154,erik satie
155,wilhelm richard wagner inspired paul cezanne
156,ludwig
157,france
158,der aufruhr in den cevennen
159,die walküre
160,la walkyrie : la chevauchée des walkyries
161,m.0h_kd0v
162,dick bush
163,gustav mahler
164,m.0qzk026
165,the rhine gold
166,the rhine-gold; music-drama in four scenes. prelude to the trilogy the nibelung's ring
167,"das rheingold: scene iv. \""furchtbar nun erfind' ich des fluches kraft\"""
168,the ageing composer rossini received wagner at his house.
169,"in 1861 he lived in vienna for a time and travelled across europe, conducting performances of his work and that of other musicians in prague, moscow, berlin and st petersburg."
170,lohengrin
171,m.0h_jgx1
172,pyotr ilyich tchaikovsky
173,piano
174,edited by
175,wilhelm richard wagner a pal of johannes brahms
176,1.fm otto's opera house
177,georges bizet
178,nazi germany
179,berlin
180,"he thn wrote an operatic poem, \""siegfried's death\"", describing siegfried as the prototype of the ideal man that would be brought about by revolution."
181,m.0j0xt_m
182,johann wolfgang von goethe
183,otto weininger
184,m.03glj4h
185,johann sebastian bach
186,sergei rachmaninoff
187,children
188,martin buber
189,philosopher
190,"he hired a theatre to give concerts of his music and eventually, with the help of  the wife of prince metternich, \""tannhauser\"" was performed at the paris opera."
191,barcelona
192,spain
193,pierre-auguste renoir
194,visual artist
195,nikolai rimsky-korsakov
196,william carlos williams
197,"once more, with feeling!"
198,the architecture of doom
199,m.0yt7s8w
200,mikhail bakunin
201,e. t. a. hoffmann
202,engelbert humperdinck
203,west germany
204,harry kurnitz
205,heart attack
206,gertrude stein
207,united states of america
208,sweden
209,central european time zone
210,nicola perscheid - theodor lessing nach 1925
211,m.0b_lnd3
212,johannes brahms
213,date of birth
214,united kingdom
