node_id,node_attr
0,m.0n9hl18
1,jeremy lamb
2,oklahoma city blazers
3,chesapeake energy arena
4,oklahoma city thunder
5,scott brooks
6,m.0k2_4xw
7,shooting guard
8,73157
9,united states of america
10,oklahoma city
11,73131
12,m.04_bywj
13,2008 nba draft
14,m.0110s2dj
15,power forward
16,"walker russell, jr."
17,basketball player
18,ryan gomes
19,eastside
20,73101
21,m.011xds89
22,to
23,western conference
24,golden state warriors
25,m.0j2k9h_
26,2003 ncaa men's division i basketball tournament
27,male
28,m.0_vxq__
29,reggie williams
30,white water bay
31,oklahoma
32,m.0hm1w0y
33,m.0115g8hp
34,seattle supersonics
35,hasheem thabeet
36,m.0z593yg
37,capital hill beacon
38,m.02nqx6z
39,73143
40,national cowboy & western heritage museum
41,talib zanna
42,m.0jvw4qg
43,m.0zttkbt
44,2013 moore tornado
45,mitch mcgary
46,los angeles lakers
47,professional sports team
48,m.0xnj7hl
49,73130
50,navy blue
51,color
52,73150
53,mustafa shakur
54,point guard
55,ronnie brewer
56,small forward
57,1977 ncaa men's division i basketball tournament
58,73160
59,utah jazz
60,northwest division
61,nick collison
62,m.023977s
63,phoenix suns
64,pacific division
65,m.0q_519j
66,m.04qdd9g
67,m.0m2pdtn
68,73178
69,reggie jackson
70,houston rockets
71,basketball
72,h&h shooting sports
73,russell westbrook
74,73108
75,"bricktown, oklahoma city"
76,m.0wz1zkx
77,keyarena
78,derek fisher
79,m.0n4p4t5
80,m.0wh898f
81,2003  ncaa men's division i basketball tournament- east regional second round
82,g.12553_n55
83,memphis grizzlies
84,portland trail blazers
85,southwest division
86,san antonio spurs
87,m.063sblk
88,m.0j2k7yk
89,oklahoma-south carolina state 2003 ncaa men's division i basketball tournament game
90,73169
91,àlex abrines
92,anthony morrow
93,m.05v8070
94,lazar hayward
95,m.0n9hlhw
96,m.04qb9ld
97,sebastian telfair
98,m.01127z0m
99,73154
100,m.0n9hlhc
101,center
102,m.0z46zdv
103,m.023975n
104,2005 ncaa men's division i basketball tournament - midwest regional first round
105,m.0_r22ty
106,m.063sbmk
107,lincoln terrace neighborhood
108,okc skyline from ok river
109,gold
110,p. j. carlesimo
111,73123
112,new orleans pelicans
113,daniel orton
114,daequan cook
115,m.011xdslt
116,m.0ck2drv
117,national basketball association
118,m.0jm1myv
119,oklahoma city-loyola louisiana 1957 ncaa men's division i basketball tournament game
120,1957 ncaa men's division i basketball tournament- midwest regional quarterfinals
121,1998 ncaa men's division i basketball tournament
122,1998 ncaa men's division i basketball tournament- midwest regional second round
123,diante garrett
124,marquette-kansas state 1977 ncaa men's division i basketball tournament game
125,m.0dngf0h
126,royal ivey
127,serge ibaka
128,m.08s4cw4
129,73152
130,byron mullens
131,m.0j2k9jz
132,73162
133,m.046cwlx
134,m.0j5fs49
135,m.04_by6f
136,g.1254yr824
137,award winner
138,topic
139,okc skyline
140,m.0hm1w28
141,dallas mavericks
142,73134
143,perry jones
144,pottawatomie county
145,central time zone
146,d. j. white
147,thabo sefolosha
148,minnesota timberwolves
149,m.02h4_0n
150,m.04_bzht
151,2002 deadcenter film festival
152,howard schultz
153,owner(s)
154,architectural record/oct 2012
155,m.0j2k8zs
156,m.0r5_59q
157,kansas state - byu 2010 ncaa men's division i basketball tournament game
158,2012 nba finals
159,the broadway clinic
160,m.0j2k9kd
161,sacramento kings
162,rodney mcgruder
163,guard
164,michael jenkins
165,automobile alley
166,73114
167,m.0z46xqv
168,professional basketball club llc
169,business operation
170,french camp
171,kevin martin
172,m.0j84kyl
173,m.09xn4g7
174,73145
175,73189
176,southern illinois-st mary's 2005 ncaa men's division i basketball tournament game
177,73116
178,73173
179,73115
180,m.0n9h997
181,steven adams
182,m.0w2qpws
183,nate robinson
184,nw 39th street enclave
185,semaj christon
186,m.0110rxc0
187,m.0127t74g
188,g.12580mtx9
189,m.0zv2k67
190,73151
191,m.0n9hlg5
192,m.07gv9s6
193,nenad krstić
194,m.09kmjwz
195,m.066g3r7
196,jeff green
197,m.0_qxrty
198,m.0wz20dj
199,g.11x1jch70
200,denver nuggets
201,uptown oklahoma city
202,m.04qghcq
203,light blue
204,m.066g3rr
205,m.0j2k92j
206,the cowboy rides away tour
207,wiley post airport
208,73179
209,m.0w2sm6_
210,eric maynor
211,m.0q_4yfh
212,m.063sblt
213,m.0z3w88c
214,m.046cwll
215,paseo arts district
216,1998 ncaa men's division i basketball tournament- midwest regional first round
217,m.0j2kb74
218,1977 ncaa men's division i basketball tournament - midwest regional semifinals
219,wake forest-southern illinois 1977 ncaa men's division i basketball tournament game
220,m.0k2vztw
221,north western oklahoma city
222,m.063sbm9
223,m.0n9h99l
224,m.0hm1w2k
225,sports team
226,73118
227,scott brooks and maurice cheeks
228,73105
229,73148
230,73137
231,m.05v8075
232,hambrick botanical gardens
233,2013 deadcenter film festival
234,m.04sy3hq
235,2010 ncaa men's division i basketball tournament - midwest regional second round
236,1994 ncaa men's division i basketball tournament
237,m.0n9hksy
238,will rogers world airport
239,andy rautins
240,g.11x1cctsb
241,m.0w2vx24
242,g.11x1fhg16
243,basketball division
244,m.025sl0m
245,m.0k1brjc
246,m.01147_cr
247,james harden
248,2005 ncaa men's division i basketball tournament - midwest regional second round
249,number
250,deandre liggins
251,73195
252,m.0wz20dr
253,g.1259w1tlg
254,team
255,73196
256,m.0hm1w3l
257,one ring
258,m.0crt3s4
259,josh huestis
260,m.0110wpt4
261,tbc accident care
262,m.063sbm5
263,m.046cwm1
264,2003 ncaa men's division i basketball tournament- east regional first round
265,m.0ztw84q
266,lance thomas
267,73107
268,2010 ncaa men's division i basketball tournament
269,chickasaw bricktown ballpark
270,sports facility
271,spencer haywood
272,m.09y1tzt
273,1977 ncaa men's division i basketball tournament - midwest regional finals
274,marquette-wake forest 1977 ncaa men's division i basketball tournament game
275,kevin durant
276,2014 deadcenter film festival
277,hollis thompson
278,orange
279,m.0jc__
280,oklahoma city zoo and botanical garden
281,73136
282,gold dome
283,m.08nz_z
284,oklahoma city museum of art
285,73159
286,m.0wk0m5h
287,m.0n9vzlh
288,m.0_qy4g4
289,m.04_ngxw
290,m.0kd88_g
291,m.063sblp
292,2014 oklahoma city memorial marathon
293,oklahoma city national memorial
294,m.09wz0yy
295,rosa 'dame of sark'
296,cole aldrich
297,m.0_qxwlm
298,m.05gp076
299,g.11x1hbhkw
300,m.063sbm1
301,sports
302,m.0k2v_2r
303,ryan reid
304,m.09xvck4
305,rosa 'margaret mcgredy'
306,73190
307,m.040r125
308,m.07gv9rs
309,73119
310,m.011xdscx
311,m.0z2mcvv
312,73194
313,g.11x1fb7l6
314,m.0_qwc35
315,2003 ncaa men's division i basketball tournament- west regional first round
316,m.066g3p_
317,andre roberson
318,unforgiven (2005)
319,73104
320,caron butler
321,m.0j2h27s
322,definition
323,m.010q_4pn
324,m.0w2tzkr
325,best game espy award
326,downtown oklahoma city 2005
327,vilya
328,m.066g3q5
329,m.0hm1w1m
330,g.12vqht3dz
331,m.0wz20db
332,goldnuggetusgov
333,los angeles clippers
334,m.0z462w4
335,forward-center
336,seattle
337,myriad botanical gardens
338,2008 deadcenter film festival
339,2010 ncaa men's division i basketball tournament - west regional second round
340,m.0hm1w08
341,m.0hm1w32
342,m.0clgyv
343,m.03lnfml
344,73170
345,authentic custom homes
346,m.04qggbb
347,city/town/village
348,california-north carolina state 2003 ncaa men's division i basketball tournament game
349,2009 deadcenter film festival
350,m.0hm1w0q
