node_id,node_attr
0,m.02_1x1x
1,male
2,football player
3,m.02ktm6x
4,matches played
5,rio grande do norte
6,brazil
7,mato grosso do sul
8,football
9,defender
10,pancreatic cancer
11,"federal university of são paulo, diadema campus"
12,stroke
13,hair loss
14,on
15,american football player
16,profession
17,midfielder
18,transient ischemic attack
19,date of birth
20,person
21,paget's disease of bone
22,roraima
23,gout
24,barrett's esophagus
25,rondônia
26,abdominal aortic aneurysm
27,cardiovascular disease
28,pará
29,prostate cancer
30,tocantins
31,title
32,athlete
33,epilepsy
34,m.011nhvdj
35,heart attack
36,soccer player
37,m.010j2hw2
38,m.07n73w_
39,attention deficit hyperactivity disorder
40,alcohol abuse
41,m.010my_hd
42,m.0j7v__g
43,parkinson's disease
44,seborrheic dermatitis
45,m.02_98hd
46,m.0d5kbw2
47,m.0gxvt_4
48,m.012bb56z
49,m.05zpq8
50,published
51,paris saint-germain f.c.
52,m.010p28b1
53,alagoas
54,futbolcuadi
55,david luiz
56,rio grande do sul
57,isabelle moreira marinho
58,children
59,retroperitoneal fibrosis
60,parents
61,minas gerais
62,m.0kdqh8t
63,about
64,position(s)
65,football position
66,anaplastic thyroid cancer
67,number of career goals
68,m.010fm3fm
69,m.0blp580
70,regina célia marinho
71,g.1259pljmh
72,kidney stone
73,when the nines roll over and other stories
74,m.01150npz
75,m.0d521lm
76,piauí
77,player
78,teacher
79,goiás
80,m.0wjydkh
81,federal district
82,rio de janeiro
83,mato grosso
84,espírito santo
85,yeo sung-hye
86,topic
87,m.010mytqw
88,ceará
89,paraná
90,australian rules football player
91,canadian football player
92,são paulo
93,m.010myvg_
94,m.0j4cf1y
95,ladislau marinho
96,santa catarina
97,m.0w9dq88
98,chelsea f.c.
99,dupuytren's contracture
100,s.l. benfica
101,maranhão
102,handball
103,m.010j2qdv
104,actinic keratosis
105,pernambuco
106,ectodermal dysplasia
107,m.011rkzfn
108,athletes and sports competitors
109,m.0jzr07w
110,esporte clube vitória
111,acre
112,m.011jxhnr
113,amapá
114,paraíba
115,burn
116,bahia
117,m.0w9h40k
118,m.0j4l9rw
119,diadema
120,denílson de oliveira araújo
121,m.0w8zrhb
122,gastritis
123,disciplinary action
124,sebaceous cyst
125,david luiz moreira marinho
126,m.03qzxd6
127,tetralogy of fallot
128,diadema skyline
129,m.02zd4tr
130,stuttering
131,m.010k_www
132,female
133,zasporn
134,tininho
135,m.04mg4fm
136,m.0kfyrvl
137,m.05bvjyj
138,utc−03:00
139,2012 summer olympics athlete nbc site
140,m.011sf4j6
141,administrative division
142,kidney cancer
143,m.0110hmsr
144,m.010h36z1
145,m.0d5218t
146,m.04mmfr8
147,kawasaki disease
148,m.0gxvv0q
149,corneal abrasion
150,date/time
151,m.04j64q8
152,m.02vxg
153,m.011nhv33
154,m.04j647l
155,396px-boisko positionsmidfield
156,players
157,m.09y4zj1
158,m.09x30kh
159,number of career appearances
160,m.0w9d9nx
161,brazil national football team
162,urolithiasis
163,phone trick
164,m.05bvk3z
165,m.0kfyrv7
166,m.01065gg7
167,m.0j3_hmz
168,amazonas
169,m.0gxvv0h
170,myocardial ischemia
171,sergipe
172,m.05cckn4
173,m.010h36jw
174,m.0ngmn5l
175,syphilis
176,executor
177,ankylosing spondylitis
178,hirschsprung's disease
179,m.010h3664
180,scorer
181,multiple myeloma
182,to
183,m.05bvklm
184,soccer players
185,m.0bm6pqb
186,m.01lkv6
187,nephrotic syndrome
188,m.0zm9_69
189,gérson magrão
190,g.125fgx11_
191,m.05bvjy3
192,m.011cm96d
193,m.02_j24
194,m.0d522bn
195,jenison de jesus brito e brito
196,m.04j64rh
197,sfx award for best actor
198,m.01065sbl
199,esophageal cancer
200,obstructive sleep apnea
201,m.0hzxnsy
202,m.04d537k
203,m.0kfyrw1
204,off
205,abc region
206,m.010fm3cv
207,m.010h36nh
208,amyotrophic lateral sclerosis
209,dynamism of a soccer player
210,transfers
211,m.010fm36t
212,males
213,m.01065gf2
214,meningococcal disease
215,alceu
216,g.1255p_jgc
217,hodgkin's lymphoma
218,m.010h372t
219,kyphosis
220,statistics
221,team
222,liver tumour
223,m.02mn6n
224,antisocial personality disorder
225,m.010j2f6f
226,m.0kfyrt3
227,pyloric stenosis
228,football4
229,m.05bvkm6
230,m.09td39b
231,m.02822jt
232,m.0blp5sr
233,bladder cancer
234,non-gonococcal urethritis
235,osmar sigueira
236,urethritis
237,benign prostatic hyperplasia
238,g.1255l1027
239,m.010fm3bq
240,athlete's foot
241,m.010h367k
242,g.125dzfbbs
243,leprosy
244,number
245,m.010h36x8
246,male.jpg
247,kaposi's sarcoma
248,club foot
249,loans
250,number of international goals
251,m.010j2g0z
252,m.010fm3g0
253,ventricular tachycardia
254,non-hodgkin lymphoma
255,m.02nzbj
256,massimo zanini
257,number of international appearances
258,m.01065t4h
259,g.1258z_bzd
260,emphysema
261,g.121mqbb8
262,golfer's elbow
263,m.02_mbf5
264,pectus excavatum
265,g.1258w5l2x
266,inguinal hernia
267,m.01065sh4
268,soccer
269,shadow figure
270,best player
271,m.0_z5vj9
272,m.011qyg4d
273,hypospadias
274,neilplus's types
275,m.010h374r
276,position
277,g.1255j17gf
278,risk factor
279,george de paula
280,fulham on the attack
281,m.010k_wpk
282,g.1jmcbhqnb
283,aortic aneurysm
284,vive targi kielce
285,goals scored
286,m.010pt4xh
287,diadema centro
288,g.11bykz8041
289,autism
290,acute myeloid leukemia
291,2943494385_4fb6088a93_z.jpg
292,m.0_z5vf9
