node_id,node_attr
0,m.02_1x1x
1,male
2,upper eastside
3,eastern time zone
4,miami
5,m.063tsxm
6,m.0b482jr
7,m.064snzh
8,united states of america
9,new jersey
10,1986 fbi miami shootout
11,m.09y36dz
12,jungle island
13,florida state seminoles football
14,florida state university
15,m.09w4528
16,north carolina
17,missouri
18,m.063gpwm
19,lee corso
20,m.09j1pbc
21,american football player
22,profession
23,m.09xg4qr
24,33184
25,miami-dade county
26,g.11x1h8kgs
27,transient ischemic attack
28,2000 miami international film festival
29,coach
30,m.0107ygbg
31,33144
32,m.09w39nn
33,brickell
34,washington
35,college football live
36,m.0g08r4m
37,dexter
38,south dakota
39,bayshore
40,the miami news
41,gout
42,33157
43,dade-collier training and transition airport
44,utah
45,barrett's esophagus
46,west virginia
47,abdominal aortic aneurysm
48,cardiovascular disease
49,prostate cancer
50,"skyline of miami, florida"
51,louisiana
52,m.03p8kvl
53,maine
54,m.0fpnm1m
55,2005 borscht film festival
56,athlete
57,m.0d6m261
58,"united states, with territories"
59,m.09x0zlf
60,nevada
61,m.0529dnd
62,epilepsy
63,new hampshire
64,33142
65,flagami
66,arkansas
67,heart attack
68,alaska
69,33135
70,m.09wt616
71,downtown miami
72,33167
73,m.07n73w_
74,2013 world latin dance cup
75,33168
76,vermont
77,33175
78,m.0j7v__g
79,alabama
80,parkinson's disease
81,seborrheic dermatitis
82,1994 ncaa men's division i basketball tournament- east regional semifinals
83,m.02_98hd
84,tri-rail
85,33165
86,frost art museum
87,commentator
88,the colbert report
89,georgia
90,m.09xrtx3
91,m.064wlmk
92,oklahoma
93,indiana
94,topic
95,m.0jtlyxm
96,port of miami
97,m.0529dnp
98,m.0107gkfl
99,33183
100,m.05zpq8
101,oregon
102,massachusetts
103,minnesota
104,allapattah
105,watson island
106,m.09y3962
107,player
108,33162
109,m.064smv0
110,north dakota
111,hawaii
112,33114
113,urdu times
114,new york
115,g.11btt5k9b4
116,m.0529dp7
117,kidney stone
118,m.01141mgz
119,little havana
120,m.02y5kx
121,south bay estates
122,m.0102zdqv
123,33150
124,m.0hkftn0
125,m.0n4v_h6
126,the roads
127,m.0d521lm
128,33280
129,m.063s9_g
130,the anchor hotel
131,33176
132,m.0529fgn
133,m.09xtc88
134,government center
135,"washington, d.c."
136,m.064srvz
137,pérez art museum miami
138,area code 786
139,1998 miami international film festival
140,viceroy miami
141,miami's skyline 1/6/2008
142,2006 miami short film festival
143,m.0hkftlg
144,opa-locka west airport
145,rushing
146,wynwood art district
147,tower theater
148,area codes 305 and 786
149,m.063s9_6
150,1987 miami international film festival
151,33233
152,north america
153,m.063s9zq
154,m.065pbk_
155,2008 sicilian film festival
156,33156
157,m.07jrnqy
158,1994 miami international film festival
159,dupuytren's contracture
160,m.09ywtj6
161,m.064tp8j
162,broadcaster
163,good news in south florida
164,2003 miami short film festival
165,tennessee
166,2014 miami international film festival
167,g.1jmcbkjy5
168,33143
169,actinic keratosis
170,black point marina
171,miss universe 1985
172,m.063gbpr
173,virginia key
174,montana
175,miami seaquarium
176,lucas scott
177,m.064whgc
178,miami homestead general aviation airport
179,wisconsin
180,m.09hyd_d
181,south carolina
182,sixt
183,33180
184,him/herself
185,florida
186,g.11x1gq4gf
187,m.0_z3j_2
188,m.03pg5yh
189,holocaust memorial of the greater miami jewish federation
190,pancreatic cancer
191,attention deficit hyperactivity disorder
192,g.12552skhr
193,m.01z0fd_
194,33147
195,spring garden
196,buena vista
197,33169
198,morningside
199,delaware
200,m.010rlfxx
201,ohio
202,m.063qgpn
203,1986 miami international film festival
204,player-coach
205,gastritis
206,33137
207,iowa
208,sebaceous cyst
209,33199
210,m.0hprv8g
211,quarterback
212,martial arts instructor
213,m.0ghfk3c
214,bay point estates
215,michigan
216,m.065pcsc
217,33145
218,kansas
219,33134
220,m.064s9gk
221,1990 miami international film festival
222,ian thomas
223,texas
224,wyoming
225,gangsters at large
226,lee corso and kirk herbstreit on the set of college gameday
227,hot times in little havana
228,m.010rlvgq
229,m.010630_j
230,number
231,m.0bnhn4l
232,m.041jjd6
233,public enemies
234,2002 miami international film festival
235,footballdb id
236,33189
237,arizona
238,connecticut
239,33138
240,m.0_z8p0k
241,the beacon
242,1996 miami international film festival
243,m.0529dr6
244,m.07jrns0
245,bay heights
246,2008 miami short film festival
247,1995 miami international film festival
248,shooting coach
249,2011 miami short film festival
250,midnight cowboy
251,33283
252,m.0d5218t
253,33152
254,virginia
255,m.0gxvv0q
256,engage the crowd miami
257,g.125czvglb
258,corneal abrasion
259,mississippi
260,33158
261,m.04znbz
262,m.04j64q8
263,m.02zd4tr
264,nebraska
265,33166
266,illinois
267,m.0529dpt
268,kidney cancer
269,american football
270,2012 sicilian film festival
271,33238
272,liberty city
273,wolfsonian-fiu
274,baseball coach
275,miami international airport
276,g.11x1m0gxb
277,33132-1225
278,rhode island
279,33116
280,m.0529f06
281,m.0jtjrch
282,33188
283,2012 miami short film festival
284,2014 borscht film festival
285,dexter universe
286,city/town/village
287,"fotofilosophy, inc."
288,handball coach
289,colorado
290,silver bluff estates
291,33174
292,2014 docmiami international documentary film festival
293,urolithiasis
294,phone trick
295,m.0k6l8vh
296,corso on the set of college gameday
297,m.04r0zzv
298,m.063s9_q
299,33128
300,skills taylor
301,33146
302,miami marlins
303,martial artist teacher
304,33197
305,33196
306,california
307,33132
308,2013 miami short film festival
309,lemon city
310,position(s)
311,m.010jtr5m
312,espn college football on abc
313,miami design district
314,2010 miami short film festival
315,myocardial ischemia
316,m.0hkftlp
317,latin quarter
318,hair loss
319,2013 miami international film festival retrospective
320,m.09xsl4k
321,m.064_4cs
322,2006 borscht film festival
323,m.0kfyrv7
324,lowe art museum
325,m.065pdm5
326,syphilis
327,2005 miami international film festival
328,miami-opa locka executive airport
329,2010 borscht film festival
330,hirschsprung's disease
331,stroke
332,new mexico
333,m.063rsxf
334,multiple myeloma
335,1999 miami international film festival
336,m.0529dqc
337,m.08ndvhq
338,idaho
339,m.0kbg66
340,miami heat
341,hotel urbano at brickell
342,2009 miami short film festival
343,m.0107yfry
344,m.063s9zz
345,m.0zm9_69
346,area code 305
347,american football coach
348,m.064snfd
349,m.09wjgmm
350,m.05bvjy3
351,elián gonzález affair
352,alameda
353,midtown miami
354,33265
355,venetian pool
356,passing
357,m.0bm6pqb
358,2005 miami short film festival
359,m.09yb0kz
360,pennsylvania
361,33153
362,g.11x1d_bty
363,m.064_5d6
364,33170
365,villa vizcaya
366,m.04j64rh
367,taoka moichi
368,33177
369,g.1jmcbjn0d
370,m.0hkftp9
371,edgewater
372,m.0529d_y
373,m.09w1td6
374,esophageal cancer
375,jewish museum of florida
376,m.065pdmy
377,33136
378,m.09wyrdg
379,m.0529dnz
380,calgary cowboys
381,sports analyst
382,m.064sr9x
383,33243
384,m.09yqnsc
385,1994 ncaa men's division i basketball tournament- east regional finals
386,florida-boston college 1994 ncaa men's division i   basketball tournament game
387,m.063s9_b
388,kentucky
389,g.11x1fhfmr
390,m.0529dqn
391,2008 miami international film festival
392,miami new times
393,m.09wjdg2
394,m.09xyh0f
395,amyotrophic lateral sclerosis
396,g.11x1ls6lb
397,m.011j_k20
398,33129
399,m.065pd3v
400,males
401,m.05bvk3z
402,33130
403,little haiti
404,m.09yhm0r
405,2015 miami international film festival
406,33163
407,33256
408,m.09xlrlg
409,m.0hkftn8
410,overtown
411,2007 sicilian film festival
412,33234
413,miami executive airport
414,2014 john paul ii international film festival
415,coconut grove
416,m.09xj8d0
417,m.03lmb1m
418,m.052lrs5
419,33185
420,sfx award for best actor
421,manager
422,skip reming
423,g.11x1fxw32
424,m.0108k6yr
425,m.04mmfr8
426,2009 miami international film festival
427,m.0kfyrt3
428,pyloric stenosis
429,33131
430,m.05bvkm6
431,33179
432,american football coach position
433,m.0blp5sr
434,maryland
435,2004 miami short film festival
436,m.0k1b_rb
437,33161
438,m.0f2vb
439,m.0hkftpw
440,benign prostatic hyperplasia
441,published
442,m.07jrnrl
443,1989 miami international film festival
444,33164
445,college football final
446,united states dollar
447,cornerback
448,football players
449,news analyst
450,m.0b4662t
451,33127
452,la impostora
453,yomar consulting
454,33101
455,33102
456,m.065pd48
457,33187
458,33126
459,33133
460,2001 shoe bomb plot
461,ernest macdonald
462,eric taylor
463,model city
464,leprosy
465,33172
466,33159
467,m.064st4h
468,injured by
469,official seal of city of miami
470,male.jpg
471,m.011jtn13
472,basketball coach
473,coach keel
474,2003 miami international film festival
475,33269
476,m.065pbl5
477,m.0101cv25
478,2001 miami hispanic film festival
479,kirk herbstreit
480,the pines
481,1985 miami international film festival
482,33190
483,m.0107yggy
484,2014 miami short film festival
485,m.0529dq2
486,m.09wbm2y
487,m.063svw8
488,g.125h5bnyf
489,alcohol abuse
490,m.0b46hnz
491,massimo zanini
492,miuradai high head coach
493,g.11x1msj7b
494,33242
495,m.063s9zv
496,m.09yfs9f
497,m.09x5pc9
498,m.064sp6z
499,m.09xjdcs
500,33299
501,m.010q783h
502,m.0hkftqb
503,miss universe 1984
504,burn notice
505,m.09yjqdk
506,m.063s9_l
507,inguinal hernia
508,m.09w1qj4
509,m.0107ygt5
510,shenandoah
511,33181
512,mitch leery
513,2008 borscht film festival
514,33194
515,m.05pfh2
516,coaches and scouts
517,1992 miami international film festival
518,g.11x1dqzbj
519,g.11x1d8qqx
520,m.064smr6
521,miami-dade transit
522,g.11x1cpx02
523,whitey durham
524,1993 miami international film festival
525,m.07jrns6
526,g.11x1lspc7
527,miami jewelry district
528,m.0kfyrvl
529,33178
530,ocean view heights
531,hypospadias
532,games
533,m.0107ygdk
534,g.11x1kd3pr
535,m.0hkftp1
536,m.0107yj8q
537,bladder cancer
538,bayfront park
539,1994 ncaa men's division i basketball tournament
540,g.11x1hqd4c
541,m.0hkftm3
542,m.0529dpj
543,m.064swbj
544,33122
545,33132-1693
546,vive targi kielce
547,33231
548,1991 miami international film festival
549,m.0_z3jz3
550,m.09td39b
551,san marco island
552,domoto goro
553,33173
554,2010 sicilian film festival
555,m.065pcsr
556,33247
557,m.011j_k6v
558,33125
559,2010 miami international film festival
560,33245
561,m.09w5rs4
562,autism
563,eric delko
564,g.11b66k5syl
565,m.063s9zl
566,ventricular tachycardia
567,bass museum of art
568,m.010q7813
569,paget's disease of bone
570,m.065pdk9
571,40-yard dash time
572,m.063hctp
573,2007 miami short film festival
574,2013 miami international film festival
575,title
576,sportscaster
577,swimming coach
578,2009 borscht film festival
579,m.0gxvt_4
580,person
581,g.11x1f6l05
582,players
583,miami fire-rescue department
584,33151
585,retroperitoneal fibrosis
586,m.0529dn3
587,2001 miami international film festival
