node_id,node_attr
0,les fradkin
1,the left banke
2,when he was nearly 18 johann sebastian decided he would try to find employment as an organist in thuringia.
3,"he was greatly interested in an organ under construction in the new church of arnstadt and, as members of his family had been professionally active in the district for generations, he felt he had a good chance of getting the post of organist."
4,german language
5,germany
6,germanic peoples
7,austrians
8,bach family
9,johann christian bach
10,gabriel garcía márquez
11,writer
12,m.0fplv96
13,histoire(s) du cinéma
14,"jesu, meine freude"
15,the chronicle of anna magdalena bach
16,m.03l_188
17,the passion of anna
18,allan gray
19,m.011djysw
20,christiana benedicta louise bach
21,pianist
22,piano
23,m.0n4y0vv
24,bach gesellschaft
25,kirchencantaten band 1 no.1-10
26,m.064xd8g
27,wilhelm friedemann bach
28,composer
29,a masque of madness
30,norbert pfaffenbichler
31,claude debussy
32,die tunisreise
33,m.0j62k94
34,m.011dk0nq
35,johann gottfried bernhard bach
36,christiana dorothea bach
37,g.1257bnr0l
38,anton webern
39,austria
40,johannes brahms
41,1.fm otto's classical channel
42,mamma roma
43,pier paolo pasolini
44,organ
45,m.09xsxnc
46,violist
47,itzhak tadeusz skenström
48,ludwig van beethoven
49,education
50,m.03plw4r
51,tbilisi
52,carl philipp emanuel bach father was johann sebastian bach
53,carl philipp emanuel bach
54,portugal
55,portuguese language
56,allegro non troppo
57,animation
58,johann sebastian bach
59,place of burial
60,"bach left with his family for leipzig, arriving on 31st may 1723, remaining there for the rest of his life."
61,my heart swims in blood
62,film
63,notes on an american film director at work: martin scorsese
64,jonas mekas
65,earthquake in chile
66,foreign
67,christiana sophia henrietta bach
68,m.011djtw4
69,united kingdom
70,europe
71,spain
72,m.011dk3jf
73,ernestus andreas bach
74,ernest nagel
75,date of birth
76,m.0j6yvp2
77,douglas hofstadter
78,milan kundera
79,place of birth
80,author
81,foreign dramas
82,m.0jwllv2
83,johann christoph bach
84,hamburg
85,concerto for viola d'amore
86,book
87,oriana
88,drama
89,tale of tales
90,6+ (ru)
91,g.1259fnzjz
92,brandenburg concertos
93,new york city
94,g.1258tzx6n
95,m.02vb5k9
96,minx
97,m.011dj_5_
98,flemish people
99,english language
100,david darling
101,wolfgang amadeus mozart
102,art song
103,pachelbel: canon / bach / handel / vivaldi / corelli / marcello
104,george frideric handel
105,m.0jwlltg
106,catharina dorothea bach
107,andrea bocelli
108,g.12550hplw
109,leipzig
110,german city
111,m.0gf8099
112,daniel dennett
113,m.0z6pyvh
114,m.0v50c51
115,the left-handed woman
116,m.011djynm
117,autumn sonata
118,glory to god alone: the life of j.s. bach
119,biographical film
120,baroque music
121,perspective
122,m.0gcbh0y
123,lunacy
124,2014 karlovy vary international film festival
125,m.0b_l9gf
126,french
127,marie antoinette
128,edited by
129,johann balthasar bach
130,johann christoph friedrich bach
131,m.011dk5l7
132,m.011dk18k
133,christian gottlieb bach
134,m.011djy16
135,edward tufte
136,teaching to see
137,m.011m5zry
138,m.012snp9v
139,gustave flaubert
140,guram dochanashvili
141,"as court organist, bach had succeeded johann effler, a musician of some standing."
142,"bach was also a frequent visitor to the nearby rote schloss, the home of the former duke's widow and her two music-loving sons."
143,bernard herrmann
144,film score composer
145,carl czerny
146,life of franz liszt
147,fryderyk chopin
148,polish language
149,adolphe-charles adam
150,classical music
151,eisenach kindel airport
152,eisenach
153,regina susanna bach
154,m.011dk8z_
155,johann august abraham bach
156,m.0zcw9vp
157,m.02gwxbb
158,the wild child
159,m.0gycrxf
160,"during this period he wrote four overtures, the six french and six english suites, several concertos for one and two violins and more for various ensembles were written."
161,"for bach, life at kothen was informal and easy-going."
162,gustav mahler
163,gender
164,1814 bach
165,solar system
166,"gödel, escher, bach: an eternal golden braid"
167,"gödel, escher, bach"
168,leopold augustus bach
169,m.011dk43m
170,m.0glzgbw
171,at the other end
172,the case of bronek pekosinski
173,m.011dk0lj
174,1978 cannes film festival
175,sergei prokofiev
176,"six of the latter, now known as the 'brandenburg concertos' were sent in 1721 to the margrave of brandenburg, who had commissioned them."
177,m.0c0_t8_
178,stroke
179,franz schubert
180,pyotr ilyich tchaikovsky
181,m.011dk6gh
182,screenplay by
183,m.011dk4t9
184,"then, on the morning of the 28th july 1750, he woke up to find he could bear strong light again and see quite clearly."
185,"that same day he had a stroke, followed by a severe fever."
186,preludio y fuga
187,1.fm otto's opera house
188,georges bizet
189,the sacrifice
190,directed by
191,johann sebastian bach inspired by dieterich buxtehude
192,dieterich buxtehude
193,the elephant man
194,gabriel fauré
195,m.011dk2y8
196,elisabeth juliana friederica bach
197,johann wolfgang von goethe
198,friedrich schiller
199,"in 1729, he produced one of his greatest compositions, the 'st. matthew passion', a work that brought a renewed interest for vocal works on a bigger scale than the cantata."
200,"bach also became the permanent director of the collegium musicum, a society composed mainly of students and he now began to receive official recognition of the high regard in which he was generally held."
201,m.0g4zqv3
202,maria elisabeth lämmerhirt
203,m.011djxpw
204,promethean fire
205,play
206,m.011dk2_4
207,m.011djygx
208,johann ambrosius bach
209,erfurt
210,horror
211,m.07ybphl
212,danièle huillet
213,date of death
214,sergei rachmaninoff
215,children
216,person
217,born to rage [mercer remix]
218,musical recording
219,m.011djy2l
220,m. c. escher
221,music by
222,germans
223,ethnicity
224,la chinoise
225,hans lucas
226,europeans
227,spanish language
228,m.0mymy10
229,m.0jwlkst
230,mystery
231,tragedy
232,m.0z5m3cw
233,m.0gm5mxy
234,fear and trembling
235,initial release date
236,m.09bxp13
237,opencyc
238,venice classic radio
239,rita dove: an american poet
240,m.0pdpstp
241,land of silence and darkness
242,m.0j_rxj
243,felix mendelssohn-bartholdy
244,produced by
245,"leipzig was the second city of saxony, the center of the german printing and publishing industries, an important european trading center and site of a progressive and famous university."
246,switzerland
247,gottfried heinrich bach
248,m.011dk451
249,an equal music: a novel
250,belgium
251,m.011dk8zn
252,regina johanna bach
253,sergio citti
254,place of death
255,m.0ddhcd9
256,curated topic
257,italy
258,m.011dkb3p
259,harpsichordist
260,m.011djtgt
