node_id,node_attr
0,marian ainslee
1,queen kelly
2,eleanor roosevelt
3,manhattan
4,will ferrell
5,united states of america
6,parkinson's disease
7,occupational therapy
8,m.04hd8nx
9,ted kennedy
10,gloria swanson
11,catholicism
12,feast of assumption
13,m.07042hd
14,eunice kennedy shriver
15,politician
16,m.0106b4sm
17,jfk
18,directed by
19,kennedy family
20,rory kennedy
21,david a. kennedy
22,male
23,m.02vhk26
24,"joseph p. kennedy, jr."
25,m.075qm5j
26,john f. kennedy
27,john f. kennedy elementary school
28,m.0wrtxlm
29,him/herself
30,white people
31,aortic aneurysm
32,carole lombard
33,actor
34,irish american
35,kennedy and the press
36,the trespasser
37,gregg toland
38,true compass
39,book
40,official
41,parliamentarian
42,patrick bouvier kennedy
43,children
44,"after persuading the steel workers to accept a \""non-inflationary\"" contract, he was outraged when the steel companies put up their prices a few days later."
45,"after kennedy put on pressure, the companies withdrew the increases, but the episode created distrust between his administration and the business world."
46,"joseph p. kennedy, sr."
47,the story of the films
48,the strategy of peace
49,saints cyril and methodius day
50,m.076lk9c
51,kathleen cavendish
52,noble person
53,person
54,homer simpson
55,heart attack
56,m.0gw941s
57,jfk in ireland
58,robert f. kennedy
59,barrett's esophagus
60,m.0cj8p9n
61,blissful master index
62,m.03k_gtt
63,m.0j4kcb5
64,marriage
65,"kennedy chose to intervene in vietnam, sending lyndon johnson  to confirm america's support of the pro-western diem regime."
66,"(relations were to thaw, however, and in august, 1963, a limited nuclear test ban treaty was signed by the u.s., the soviet union, and great britain.)"
67,stroke
68,vision loss
69,author
70,writer
71,special olympics
72,pickles
73,mysteries of my father: an irish american memoir
74,"in the senate elections of 1952, kennedy won a resounding victory over republican incumbent henry cabot lodge jr. in 1947, kennedy was diagnosed with addison's disease, a glandular disease, and underwent two risky spinal operations, which were only partially successful."
75,"he supported president harry s. truman's fair deal, which proposed slum clearance and low-cost public housing, but criticized truman for not halting the spread of communism in china."
76,father damien day
77,joseph p. kennedy ii
78,m.0101bdn_
79,paul nelson
80,what a widow!
81,taxi 13
82,drama
83,story by
84,film
85,taras bulba
86,robert kennedy
87,assassination of robert f. kennedy
88,film producer
89,m.0123xqnm
90,francis benedict kennedy
91,deceased person
92,m.04kqmww
93,william h. daniels
94,cause of death
95,the cuban missile crisis
96,sharon stone
97,parents
98,businessperson
99,personal organizer
100,m.0127vzjh
101,m.03pf9dd
102,m.02vhk2t
103,m.0h809sq
104,m.0650rst
105,cyril o'reily
106,krishna mali
107,m.0pbyczp
108,patricia kennedy lawford
109,the complete kennedy wit
110,diabetes mellitus
111,vision disorder
112,petiese
113,to turn the tide
114,place of death
115,m.07n73w_
116,john f. kennedy memorial bridge
