node_id,node_attr
0,m.02_1x1x
1,male
2,ben f. laposky
3,fernand léger
4,guy debord
5,comte de lautréamont
6,modern art
7,eyewitness: reports from an art world in crisis
8,perfume: the story of a murderer
9,united states of america
10,peter lamborn wilson
11,marcel duchamp
12,jasper johns
13,surrealism
14,belle toujours
15,province of barcelona
16,design museum of barcelona
17,m.0y47jyk
18,painter
19,barcelona
20,m.09w_8l3
21,expressionism
22,the fall of the house of usher
23,noel fielding
24,place of birth
25,edward gorey
26,art period/movement
27,charles baudelaire
28,gender
29,joan mir
30,date of birth
31,allen ginsberg
32,country of nationality
33,magic fountain of montjuïc
34,kenneth noland
35,morris louis
36,salvador domingo felipe jacinto dalí i domènech
37,self-portrait — by  teenage dalí in 1921
38,jeff koons
39,gherasim luca
40,aberjhani
41,hieronymus bosch
42,g.12176hjr
43,picasso et les chemins de la connaissance
44,pablo picasso
45,tristan tzara
46,"sept manifestes dada, lampisteries"
47,de mémoire d'homme: poème
48,book
49,fundació joan miró
50,an alexander calder s mercury fountain in the sculpture garden of the fundació joan miró
51,andré breton
52,paul éluard
53,arshile gorky
54,abstract expressionism
55,m.0cqctn6
56,abstract art
57,visual artist
58,m.0106_1y2
59,ellsworth kelly
60,chuck connelly
61,spain
62,balearic islands
63,dada
64,hans bellmer
65,m.09ycchm
66,joan prats
67,hans arp
68,onze peintres
69,m.0b465mh
70,m.0ycn1jm
71,jackson pollock
72,g.125g_ptpl
73,"palma, majorca"
74,majorca
75,weisst du schwarzt du
76,transient ischemic attack
77,tristan tzara a pal of andre breton
78,art
79,damien hirst registry
80,allan kaprow
81,photography
82,"no. 5, 1948"
83,location
84,topic
85,francisco goya
86,filippo tommaso marinetti
87,joan salvat-papasseit
88,max ernst
89,dolores ferrà
90,dante alighieri
91,walt whitman
92,garden in sochi
93,heart failure
94,guillaume apollinaire
95,rené crevel
96,novelist
97,m.0k53024
98,richard diebenkorn
99,renaldo and clara
100,painting
101,m.0_z4x_g
102,federico garcía lorca
103,morceaux choisis
104,epidemic
105,the element of crime
106,black moon
107,philippe halsman
108,sculpture
109,buyer
110,gout
111,glass and glassmaking
112,paul cézanne
113,jackson pollock: an american saga
114,barrett's esophagus
115,mrs macbeth's department store
116,artist
117,m.0k6d9vl
118,fundaciã³ mirã³ faã§ana
119,ceramic art
120,pottery
121,abdominal aortic aneurysm
122,cardiovascular disease
123,greg hall
124,m.0fpdt_8
125,prostate cancer
126,"l'antitête, vol. iii: le désespéranto"
127,prose poetry
128,francis picabia
129,andy warhol registry
130,m.0vsk4j4
131,m.0v2k7q5
132,mark tobey
133,l'opera completa di bosch
134,roberto matta
135,leon trotsky
136,m.04yv2k1
137,m.09y487y
138,sigmund freud
139,dada gedichte
140,m.04j69cl
141,m.0hzkk2d
142,m.0b7l52z
143,an andalusian dog
144,luis buñuel
145,marquis de sade
146,arthur rimbaud
147,spouse (or domestic partner)
148,hotel lobby
149,if....
150,m.0b46487
151,"if i place love above everything, it is because for me it is the most desperate, the most despairing state of affairs imaginable."
152,m.0w55lcg
153,epilepsy
154,man ray
155,photographer
156,08005
157,alberto giacometti
158,the couple
159,film actor
160,published
161,salvador dali registry
162,m.0g8njyl
163,france
164,m.0ndfh_8
165,piet mondrian
166,pieter bruegel the elder
167,the golden age
168,adventures by disney - barcelona pre-cruise stay
169,heart attack
170,alexandre kojève
171,wassily kandinsky
172,aiguiere
173,august strindberg
174,height
175,"salvador dalí : catalogue raisonné of etchings and mixed-media prints, 1924-1980"
176,andré masson
177,balagny-sur-thérain
178,john ashbery
179,le rêve passe
180,urmuz
181,g.122yh9fl
182,julio cortázar
183,screenwriter
184,  adventures by disney - 5-night mediterranean magic cruise
185,m.07n73w_
186,voice actor
187,profession
188,g.12143yrm
189,dolores miró
190,marcel janco
191,william s. burroughs
192,m.09y4pnl
193,garbo: the spy
194,catalan language
195,m.0j7v__g
196,cherokee
197,city/town/village
198,parkinson's disease
199,seborrheic dermatitis
200,m.0y8fdx2
201,jean-paul sartre
202,atheism
203,m.02_98hd
204,thomas hart benton
205,g.121y0gnz
206,netherlands
207,official website
208,ringo registry
209,tag registries
210,chur
211,"schalaben, schalabai, schalamezomai"
212,oil sketches
213,"gothic quarter, barcelona"
214,nadja
215,felipa domenech ferrés
216,"perhaps i am doomed to retrace my steps under the illusion that i am exploring, doomed to try and learn what i should simply recognize, learning a mere fraction of what i have forgotten."
217,judaism
218,catholicism
219,m.0103mpg7
220,samuel beckett
221,carl jung
222,french
223,arman
224,kurt schwitters
225,ronnie landfield
226,habsburg netherlands
227,m.0k53030
228,g.1245z0wv8
229,miquel miró adzerias
230,m.0y48ccl
231,chet zar
232,epiphany
233,andre breton worked with tristan tzara
234,m.0k6d9w7
235,death of the reprobate
236,second manifesto
237,m.05zpq8
238,alexandru macedonski
239,maurice maeterlinck
240,g.1245z78qf
241,spanish people
242,europeans
243,poet
244,dolfi trost
245,l’infra-noir
246,karl marx
247,paris
248,m.03bvt3j
249,m.0k7jd6
250,m.04ln55s
251,j. g. ballard
252,m.09kjn77
253,el mundo deportivo
254,objets places selon les lois du hasard iii: configuration symetrique (objects...
255,"action/abstraction: pollock, de kooning, and american art, 1940-1976"
256,art exhibition
257,m.03glk_k
258,georges hugnet
259,cremaster 1
260,figueres
261,isaac mendez
262,writer
263,eyecandyair
264,jan vermeer van delft
265,m.0jwf49k
266,children
267,person
268,g.122q09qb
269,actor
270,m.0105ypw8
271,borgonovo
272,switzerland
273,eugène ionesco
274,author
275,basque language
276,spanish language
277,sandro botticelli
278,this grandiose tragedy that we call modern art.
279,the only difference between me and a madman is that i am not mad.
280,m.0yjhgdl
281,le chien de cœur
282,harold pinter
283,parents
284,roy lichtenstein registry
285,flayed image
286,camp nou
287,growth
288,m.0v2k84w
289,date of death
290,the dominant theme of bosch's work was the human condition and his morality was rigid.
291,montjuïc cemetery
292,hans beimler
293,the renaissance
294,jan van eyck
295,m.02nc2mr
296,un soupçon
297,m.051szjw
298,alice bailly
299,biutiful
300,printmaker
301,dalí
302,the tragic myth of millet's angelus
303,cemetery
304,g.1245_t_t5
305,schlackman intellectual property law
306,jeremy yablan
307,bob ross: the joy of painting
308,kidney stone
309,trenton doyle hancock
310,giovanni giacometti
311,ubermorgen
312,"his first major play \""the first celestial adventure of m. antipyrine,\"" premiered in zurich on july 14, 1916."
313,m.09y5l49
314,fc barcelona bàsquet
315,blood tea and red string
316,altered states
317,m.0k6mczx
318,coves dels hams
319,m.01059z6b
320,the artist's mother
321,place of death
322,joan miró
323,"joan miró : the last graphics : united states premier exhibition : erika meyerovich gallery ... san francisco, ca ..."
324,puig de randa
325,m.0d521lm
326,m.0kc4gwb
327,marriage
328,john d. graham
329,m.0y7nvsw
330,là
331,g.1z2crnxv8
332,the art of leadership: a president’s personal diplomacy
333,museum
334,m.0bz6w7n
335,barcelona museum of contemporary art
336,catalonia
337,maria pitillo
338,"ciphers and constellations, in love with a woman"
339,date begun
340,tzara liked to compare primitive art with dada's spontaneous irrationality.
341,mural
342,the strike of 1986
343,ethnicity
344,the best of me
345,henry miller
346,g.1259jw4vw
347,the wayfarer
348,quentin matsys
349,cleve gray
350,m.0n0lv96
351,end date
352,banksy registry
353,jan-hein arens
354,james m. keegan
355,l'empereur de chine suivi de le serin muet
356,miró
357,adventures by disney - 7-night mediterranean magic cruise
358,"painting, lebanese"
359,surrealist manifestos
360,alfred jarry
361,m.0b6rbsz
362,the crucifixion of st julia
363,canada
364,picasso: the sculptures
365,two monsters
366,martin meenan
367,stroke
368,dada 01
369,m.09dvn3d
370,the flame
371,artwork
372,date/time
373,m.0jw9rl6
374,m.01064wv8
375,pilar juncosa
376,m.0j6dh5p
377,dalí theatre and museum
378,"arp on arp: poems, essays, memories"
379,paul-émile borduas
380,g.125g6pjl0
381,constellations
382,g.1256xt0cd
383,chanson dada
384,anna chromý
385,"number 11, 1952"
386,m.0j4ktfj
387,prozopoeme
388,edvard munch
389,museu picasso
390,où boivent les loups ..
391,g.1216ft__
392,there is nothing with which it is so dangerous to take liberties as liberty itself.
393,m.09yv9bt
394,faust
395,cardiac arrhythmia
396,g.1245_8k8g
397,adventures by disney
398,head of a catalan peasant
399,g.125_qkc9l
400,the northerners
401,sport
402,"alberto giacometti, paris 1950"
403,the machinist
404,m.09dts95
405,dupuytren's contracture
406,miró wall
407,m.0h7nbb2
408,education
409,le surréalisme et l'après-guerre
410,bill viola
411,m.0w2b278
412,m.0w4g8cx
413,associated artists
414,anatol e. baconsky
415,actinic keratosis
416,germany
417,seven dada manifestos and lampisteries
418,salvador dali
419,museu nacional d'art de catalunya
420,salvador dalí
421,g.1245z2kq3
422,the filmmaker eisenstein in a film took his inspiration for cut sequences from dada's collages.
423,the leaf of the artichoke is an owl
424,g.1245zzj17
425,g.1245_xjg3
426,m.03ptc6y
427,m.0y48cfn
428,joan miró: painting and anti-painting 1927–1937
429,chuck close registry
430,dead or alive
431,impressions de la haute mongolie
432,a century of colombian evolution
433,ghosts before breakfast
434,he founded the magazine minotaure in 1932.
435,art series
436,the severed heads
437,m.0cnmcpt
438,m.09y3n70
439,roy ascott
440,m.0b7l51q
441,annette vii
442,m.0666s34
443,"the difference between false memories and true ones is the same as for jewels: it is always the false ones that look the most real, the most brilliant."
444,philippe soupault
445,m.0y7_gzk
446,m.0g5lfn7
447,drawing
448,rené guénon
449,m.0j13zg1
450,m.0wjzj9b
451,diego velázquez
452,claudio bravo
453,simon of the desert
454,sadismul adevărului
455,m.0jvvl5d
456,all about my mother
457,palau de la música catalana
458,visit to picasso
459,pancreatic cancer
460,daniil kharms
461,m.0kc4crz
462,the seven deadly sins and the four last things
463,attention deficit hyperactivity disorder
464,the last supper
465,m.0zd1k_4
466,dreams that money can buy
467,gala-salvador dalí foundation
468,m.0jw9t4r
469,rené magritte
470,lily masson
471,female
472,m.0b7l52j
473,paintings on masonite
474,g.1256y7phf
475,barcelona–el prat airport
476,anthonius van aken
477,the deep
478,helen frankenthaler
479,ill-defined descriptions and complications of heart disease
480,pink bulls
481,wil emling
482,m.0kdsvtz
483,m.011k7hb_
484,tony abeyta
485,黒い火
486,m.09kjn8b
487,m.0bnlxqf
488,fidel dávila arrondo
489,romania
490,"i do not paint a portrait to look like the subject, rather does the person grow to look like his portrait."
491,barcelona series
492,montjuïc
493,joan brossa
494,salvador dali with ocelot and cane
495,m.0y81k3p
496,g.11bcdlm_xc
497,m.0y86d6z
498,m.0b45v37
499,m.0ngp859
500,jackson pollock; psychoanalytic drawings
501,alexander calder
502,gastritis
503,paul ferman
