node_id,node_attr
0,camille saint-saëns
1,m.09xyrrs
2,m.0bfrqb7
3,barracks
4,m.02_1x1x
5,male
6,romantic music
7,pritam chakraborty
8,andré jolivet
9,paris
10,"franz liszt, vol. 3: the final years, 1861-1886"
11,alan walker
12,"debussy: his life and mind volume 2, 1902-1918"
13,book
14,his influence on future composers was continued after his lifetime by the teachings of boulanger.
15,fauré is remembered as the greatest master of french song.
16,m.03gljgl
17,pianist
18,m.0130r2g7
19,ernst krenek
20,opera
21,piano
22,his two pieces during this period - the piano trio and the string quartet - are regarded as masterpieces.
23,this did not keep him from continuing his compositions.
24,he spent 1922-1924 in bed with declining health and increasing deafness.
25,"13, and the song cycle l'horizon chimerique."
26,composer
27,m.0108pjsv
28,georges bizet
29,georges bizet on committee with gabriel faure
30,"franz liszt, vol. 2: the weimar years, 1848-1861"
31,"au revoir, les enfants"
32,claude debussy
33,transient ischemic attack
34,benjamin lees
35,art song
36,franz schubert
37,parents
38,life of franz liszt
39,"franz liszt, vol. 1: the virtuoso years, 1811-1847"
40,radioio classical
41,m.045zvmz
42,incidental music
43,johann baptist schenk
44,gabriel fauré was born into the minor aristocracy of france in 1845.
45,"his father, director of a school in montgauzy, realized his son's musical talent when fauré was found playing the school's harmonium."
46,wolfgang amadeus mozart
47,"the classical style: haydn, mozart, beethoven"
48,beau soir
49,french
50,hector berlioz
51,ludwig van beethoven
52,melliangee pérez
53,memorias
54,gabriel fauré
55,oriana
56,m.0gckxty
57,gout
58,whil-fm
59,lorenzo ferrero
60,saint-saëns became the school's piano teacher.
61,christiane lack
62,classical music
63,wcpe
64,berthold goldschmidt
65,barrett's esophagus
66,"he introduced the students to modern works by schumann, liszt and wagner."
67,fauré spent the next four years studying composition with saint-saëns^ and was his protégé for many years.
68,chamber music
69,terezín: the music 1941–44
70,modest petrovich mussorgsky
71,abdominal aortic aneurysm
72,cardiovascular disease
73,prostate cancer
74,profiles farmers: daily life
75,m.0bf1lj0
76,joe zawinul
77,rai radio3
78,sufriras sin mi
79,m.0wp59dt
80,yuri klimenko
81,francis poulenc
82,20th-century classical music
83,m.0y5ss22
84,united states of america
85,franz liszt
86,thème varié
87,drama
88,composition type
89,madrigal
90,g.1258tzx6n
91,the elephant man
92,tragedy
93,m.0b46yw4
94,dmitri shostakovich
95,epilepsy
96,walking a tightrope
97,william lubtchansky
98,gabriel faure he met franz liszt
99,jinx titanic
100,m.0108d1fj
101,conductor
102,m.0b46th2
103,heart attack
104,felix mendelssohn-bartholdy
105,classical music broadcast
106,gender
107,m.010bf3g5
108,m.07n73w_
109,justin lassen
110,luciano berio
111,country of nationality
112,performance today
113,marie-antoinette-hélène lalène-laprade
114,g.1yj4k7pby
115,m.0j7v__g
116,during the 1880's he was invited to venice where he spent a carefree period surrounded by friends and free from responsibility.
117,m.0c17dgm
118,parkinson's disease
119,seborrheic dermatitis
120,m.02_98hd
121,m.0p6cl3r
122,fauré also traveled to hear performances of wagner's operas.
123,m.012snp9v
124,organist
125,organ
126,m.0g_k4k3
127,m.0zcw9vp
128,m.0gycrxf
129,gustav mahler
130,russian language
131,date of first performance
132,play
133,marc-andré hamelin
134,in the fall of 1871 he returned to paris as assistant organist at st. sulpice.
135,he became a regular visitor at saint-saën's salon and the salon of  singer pauline viardot.
136,sergei prokofiev
137,the wasps
138,m.05zpq8
139,johann sebastian bach
140,stroke
141,m.0_w59p3
142,m.0b473__
143,pyotr ilyich tchaikovsky
144,1.fm otto's opera house
145,richard wagner
146,elmer bernstein
147,place of birth
148,nightnoise
149,composer bizet was also an early member of the society.
150,"in february 1871, he joined with other composers d'indy, lalo, duparc, and chabrier to form the société nationale de musique."
151,pamiers
152,charles gounod
153,m.01b30v
154,dmitri borisovich kabalevsky
155,charles ives
156,classical weta 90.9 fm
157,josephine foster
158,italian classical music
159,date of death
160,sergei rachmaninoff
161,arnold schoenberg
162,film score composer
163,anton bruckner
164,catholicism
165,les cloches de la mer
166,m.010bf3n6
167,xeco-am
168,tampa
169,this musical association was to host the first public performances of fauré's compositions.
170,the suit and the photograph
171,mystery
172,nikolai rimsky-korsakov
173,alexander borodin
174,metal gear solid
175,venice classic radio
176,baroque music
177,g.125_kmc36
178,béla bartók
179,zoltán kodály
180,dance music
