node_id,node_attr
0,naked
1,song
2,p!nk
3,gender
4,m.0zc38lv
5,award winner
6,avril lavigne
7,official website
8,tarzan
9,family
10,tomorrow
11,m.0zfn264
12,shellback
13,smile
14,m.02vbb87
15,eugene levy
16,m.05nmw4v
17,avril lavigne @ chicks who rock
18,adventure film
19,m.063ttrb
20,live at budokan
21,singer-songwriter
22,m.0cq6r97
23,lorne cameron
24,don’t tell me
25,b-sides
26,g.125bm51wh
27,one of those girls
28,"it's the great pumpkin, charlie brown"
29,family animation
30,the best damn thing
31,initial release date
32,m.0l1vc4m
33,engaged to
34,m.0k1pbl
35,over the hedge
36,m.010m_v_4
37,guitar
38,recording artists
39,m.0h2_l43
40,rupert gregson-williams
41,grown ups 2
42,evan taubenfeld
43,innocence
44,m.03jrq1d
45,complicated
46,m.0sglq6w
47,2007 kids' choice awards
48,m.09wlq8w
49,entertainment weekly annotation index
50,m.03pws0t
51,atlanta
52,don't tell me
53,m.0m1nlr9
54,nominated work
55,lukasz gottwald
56,runaway
57,planet hits radio . the mix
58,80's
59,avril lavigne – the singles collection
60,ep
61,muchmusic video award for peoples choice: favourite artist
62,m.0nf3f86
63,britney spears
64,radioio pop mix
65,m.0j_lqfy
66,fly
67,the croods
68,film
69,the smurfs 2
70,english language
71,madonna
72,pop music
73,abbey dawn.love revolution
74,pop punk
75,world name
76,tim johnson
77,antz
78,why
79,m.0j_nhv9
80,m.0cg94qz
81,film producer
82,person
83,nick nolte
84,place of birth
85,bonnie arnold
86,musical album
87,nelly furtado
88,soft rock
89,spirit: stallion of the cimarron
90,dreamworks animation
91,deryck whibley
92,m.09xtlhp
93,m.0zgnwjp
94,year
95,nobody's fool
96,musical recording
97,the flock
98,juno award for artist of the year
99,m.0nf3csf
100,girlfriend (portugese version)
101,voice actor
102,profession
103,radioio todays pop
104,radioio
105,anything but ordinary
106,judith-rosanne loshaw
107,belleville
108,1club.fm: channel one
109,country of nationality
110,postman pat: the movie
111,m.0k1pc6
112,guitarist
113,looney tunes: back in action
114,animation
115,award
116,judaism
117,catholicism
118,radio disney music award for best song to play while doing homework
119,m.0yqdvlg
120,john k. carr
121,the rubinoos
122,rock music
123,girlfriend (italian version)
124,girlfriend (italian clean version)
125,hot
126,kelly clarkson
127,weat sunny 104.3
128,bgl radio - the fusion
129,bon jovi
130,rick canelli
131,male
132,m.09xtbwr
133,on the scene: avril lavigne's listening party
134,don't tell me (live acoustic)
135,my happy ending
136,best years of our lives
137,g.126sq6vpx
138,the prince of egypt
139,dreamworks studios
140,pg (usa)
141,the avril lavigne tour
142,big r radio - soft hits
143,i love you
144,goodbye lullaby
145,animator
146,m.0_vvfxr
147,here's to never growing up
148,review of over the hedge by lisa schwarzbaum at entertainment weekly
149,m.09syd2g
150,kyky
151,onerepublic
152,award nominee
153,daydream
154,m.0nf3cjx
155,juno awards of 2003
156,tampa
157,united states of america
158,gwen stefani
159,music artist
160,m.0yqf16n
161,i'm with you
162,scott spock
163,not enough
164,butch walker
165,parents
166,m.063trn7
167,nobody's fool (live)
168,m.0tm622r
169,voice
170,m.0cq_qff
171,blissful celebrities
172,sk8er boi
173,i always get what i want
174,g.1z2ssg4ty
175,james and the giant peach
176,family feature animation
177,snoop dogg
178,m.0yzhq4k
179,m.07xzqty
180,maxim hot 100
181,remember when
182,christina aguilera
183,m.0v0dxbh
184,m.0mv68xd
185,m.0_sy1b8
186,winning work
187,m.0y7_m3b
188,review of over the hedge by steven rea at philadelphia inquirer
189,m.09syd46
190,unwanted (live)
191,m.010kt2qz
192,single
193,rock n roll
194,girlfiend
195,girlfriend (german version)
196,m.0cg92hz
197,thomas haden church
198,screenwriter
199,the rescuers down under
200,m.063tsqt
201,m.0bv22ws
202,just go with it
203,hot wired radio
204,shaffer smith
205,m.09syczh
206,m.0cg9403
207,ellen degeneres joins 'american idol' as fourth judge
208,m.09x1qb0
209,m.0y8668y
210,world music award for world’s best entertainer of the year
211,m.065pnbc
212,m.0cpryn3
213,curated topic
214,nobody’s fool
215,girlfriend (japanese version)
216,"2007-04-02: cbc exclusive: calgary, ab, canada"
217,the road to el dorado
218,family features
219,m.09w6mt0
220,wkqc
221,actor
222,m.09syd3b
223,review
224,paul blart: mall cop 2
225,2006 cannes film festival
226,cannes film festival
227,modern rock
228,my world
229,born equal
230,shark tale
231,forgotten
232,omid djalili
233,m.0rtj94_
234,vocals
235,bedtime stories
236,things i'll never say
237,m.063trjm
238,m.0k1pbr
239,heather
240,unwanted
241,m.0nf3f7n
242,jack and jill
243,chicken run
244,comedy
245,country
246,big r radio - 107.7 the mix
247,when you're gone
248,imagine that
249,date of birth
250,take me away
251,all because of you
252,fefe dobson
253,heavy metal
254,len blum
255,m.092k732
256,everything back but you
257,justin timberlake
258,catherine o'hara
