node_id,node_attr
0,2010 fifa world cup
1,diego forlán
2,m.075wb8p
3,2006 fifa world cup
4,germany
5,football world cup
6,m.0b_m5kn
7,2014 fifa world cup
8,m.010q9yvc
9,2014 fifa world cup cameroon vs brazil
10,2010 fifa world cup round of 16 - esp ./. por
11,m.0c0xvgg
12,2010 fifa world cup - group stage
13,m.0gklwy2
14,the cup
15,m.0b_k3h6
16,dzongsar jamyang khyentse rinpoche
17,1982 fifa world cup
18,italy national football team
19,brazil v italy
20,2010 fifa world cup round of 16 - usa ./. gha
21,"the fifa world cup trophy, which has been awarded to the world champions since 1974."
22,fifa world cup trophy
23,m.0c0mdv5
24,m.0c0lppv
25,m.094d2w0
26,england national football team
27,m.0c0lv2c
28,2014 fifa world cup brazil vs chile
29,2010 fifa world cup - quarter-finals
30,2010 fifa world cup quarter-finals - uru ./.gha
31,united states of america
32,fifa world cup
33,m.0c0lv24
34,standard tibetan
35,2002 fifa world cup
36,2002 fifa world cup final
37,m.075hy1j
38,m.0gklxw_
39,start date
40,m.08d88ym
41,2010 fifa world cup group b - arg ./. kor
42,argentina national football team
43,2010 fifa world cup quarter-finals - ned ./. bra
44,description
45,m.08d88xq
46,2010 fifa world cup group h - chi ./. esp
47,brazil
48,2014 fifa world cup - group stage
49,m.07752_9
50,1938 fifa world cup
51,football competition
52,topic
53,bhutan
54,2010 fifa world cup group c - slo ./. usa
55,netherlands national football team
56,brazil national football team
57,1994 fifa world cup
58,m.010q9z3d
59,france national football team
60,m.0c0lpt8
61,m.075hyq6
62,2010 fifa world cup group d - ger ./. aus
63,single-elimination tournament
64,2006 fifa world cup - semi-finals
65,2010 fifa world cup round of 16 - uru ./. kor
66,1978 fifa world cup
67,2010 fifa world cup group h - sui ./. hon
68,m.010q41cp
69,2010 fifa world cup final
70,2010 fifa world cup - round of 16
71,1958 fifa world cup
72,sweden national football team
73,1986 fifa world cup
74,diego maradona
75,1966 fifa world cup final
76,1966 fifa world cup
77,2010 fifa world cup semi-finals - uru ./. ned
78,m.0c0xtqk
79,m.010q9y4p
80,event
81,m.075wb8b
82,m.0c1f_2z
83,m.0b_m5ky
84,m.08d88tm
85,m.0gklwxb
86,m.010q4190
87,2014 fifa world cup colombia vs uruguay
88,2010 fifa world cup quarter-finals - arg ./. ger
89,sports league championship event
90,2010 fifa world cup group e - ned ./. jpn
91,estádio beira-rio
92,2014 fifa world cup bosnia-herzegovina vs iran
93,m.0c1d2zc
94,1962 fifa world cup
95,m.0gn0b
96,m.075ht1l
97,2006 fifa world cup - round of 16
98,m.0c0xv2x
99,football match
100,recurring event
101,every 4 years
102,1950 fifa world cup
103,2014 fifa world cup spain vs chile
104,m.01132q_r
105,germany national football team
106,m.010q9yvr
107,m.010q41gx
108,m.0b7mc2t
109,m.010q9yv_
110,uruguay national football team
111,1970 fifa world cup
112,g.125bn2hg8
113,m.01132qz_
114,comedy
115,g.12552snz0
116,2010 fifa world cup round of 16 - ned ./. svk
117,2010 fifa world cup group a - uru ./. fra
118,m.0b_m56b
119,m.08d88tz
120,write the future
121,sports films
122,2010 fifa world cup round of 16 - par ./. jpn
123,date of first occurrence
124,m.010q9z4x
125,m.01132qxj
126,m.010q9yh4
127,m.0859_7
128,m.01132r51
129,arena das dunas
130,m.0c0lsn3
131,m.0gklx13
132,m.0gklx0k
133,m.0b47_lf
134,2010 fifa world cup group  c - slo ./. eng
135,2010 fifa world cup knockout stage
136,1998 fifa world cup final
137,m.09dvd18
138,wembley stadium
139,2010 fifa world cup round of 16 - ger ./. eng
140,m.0c1d33b
141,1974 fifa world cup final
142,m.010q9yq9
143,m.01132r1m
144,1974 fifa world cup
145,2010 fifa world cup group g - civ ./. por
146,round-robin tournament
147,m.0942jvf
148,2010 fifa world cup group h - chi ./. sui
149,m.0c1qg4l
150,2010 fifa world cup group c - eng ./. alg
151,m.075hxl3
152,m.010q9z3l
153,2014 fifa world cup italy vs costa rica
154,m.0b7mc4y
155,oliver kahn
156,2010 fifa world cup group b - nga ./. kor
157,m.075wb70
158,1998 fifa world cup
159,ronaldo
160,1990 fifa world cup
161,2010 fifa world cup qualification inter-confederation play offs
162,date of final occurrence
163,sports league championship
164,m.010q9yp4
165,west germany v france
166,salvatore schillaci
167,m.0c0lppl
168,2010 fifa world cup group e - den ./. jpn
169,m.0nk2qbb
170,west germany
171,1954 fifa world cup
172,the miracle of bern
173,m.08d88x2
174,2010 fifa world cup group a - fra ./. mex
175,m.01132r0h
176,m.0c0mdvd
177,2014 fifa world cup - third place round
178,2006 fifa world cup final
179,jeremy thomas
180,2010 fifa world cup qualification caf
181,2010 fifa world cup round of 16 - bra ./. chi
182,1982 fifa world cup final
183,soccer
184,m.075wcm0
185,m.09dvcfq
186,g.1254xpmf2
187,events
188,2014 fifa world cup honduras vs switzerland
189,1930 fifa world cup
190,uruguay
191,2010 fifa world cup group f - ita ./. par
192,2010 fifa world cup group g - por ./. bra
193,unit of frequency
194,2014 fifa world cup - semi-finals
195,2010 fifa world cup quarter-finals - par ./. esp
196,m.010q9z4j
197,m.0c0lsmx
198,m.0b7mc4g
199,m.0c0mdwk
200,2010 fifa world cup - third place final
201,m.014nlt
202,m.014nmt
203,m.010q9z41
204,2014 fifa world cup algeria vs russia
205,football
206,2014 fifa world cup italy vs uruguay
207,spain national football team
208,2010 fifa world cup group c - usa ./. alg
209,maracanã stadium
210,2014 fifa world cup knockout stage
211,south africa
212,end date
213,m.0c1fy6b
214,2010 fifa world cup group e - cmr ./. ned
215,m.075hzgl
216,2014 fifa world cup belgium vs algeria
217,2014 fifa world cup france vs germany
218,m.05t5h1b
219,m.0c0mdvw
220,west germany national football team
221,m.09dvcd6
222,2010 fifa world cup semi-finals - ger ./. esp
223,south korea
224,m.075hypf
225,m.0c1d2z4
226,2014 fifa world cup switzerland vs ecuador
227,m.0b_k3wz
228,2014 fifa world cup portugal vs ghana
229,m.09vw48s
230,location(s)
231,m.01132qyz
232,m.0b7mc40
233,2014 fifa world cup united states vs portugal
234,2010 fifa world cup group a - rsa ./. uru
235,1970 fifa world cup group 3
236,2010 fifa world cup group d - ger ./. srb
237,2010 fifa world cup group b - gre ./. arg
238,1930 fifa world cup final
239,arena fonte nova
240,2010 fifa world cup group f - svk ./. ita
241,m.0c0mdvn
242,2010 fifa world cup qualification uefa
243,g.1255xwyj2
244,m.014nm9
245,chile
246,m.0bg88p1
247,arena amazônia
248,2014 fifa world cup chile vs australia
249,2010 fifa world cup group d - gha ./. ger
250,malcolm watson
251,argentina
252,m.01132r2g
253,1934 fifa world cup final
254,date/time
255,g.1256_p8js
256,m.010q9ytl
257,m.0b6ryy5
258,champion
259,2014 fifa world cup ecuador vs france
260,m.0bvq4r8
