node_id,node_attr
0,french
1,m.09y0wxm
2,cameroon
3,country
4,stijn streuvels
5,m.0g4xd3j
6,m.08w591j
7,belgium
8,the tefl academy plymouth
9,london
10,canadian english
11,english language
12,anthony van dyck
13,saint ambrose barring theodosius from milan cathedral
14,germanic peoples
15,austrians
16,jules de saint-genois
17,flemish people
18,m.09ynd2f
19,jef françois
20,m.0n1kp4v
21,india
22,the tefl academy southampton
23,everything tefl ltd
24,gambia
25,piers midwinter
26,france
27,1952 summer olympics
28,m.06c_l3k
29,jersey
30,m.09x29pt
31,canada
32,north america
33,m.0c1ptqy
34,charles i with m. de st antoine
35,the tefl academy hull
36,ivory coast
37,2008 summer olympics
38,character
39,honduras
40,"city/town/village should pertain to ghana, since city/town/village subdivides ghanaian municipal district."
41,things fall apart
42,state of palestine
43,boowa & kwala
44,m.09ywg7h
45,georges seurat
46,visual artist
47,m.09x6kgd
48,winter in wartime
49,german language
50,a tale of two cities
51,south africa
52,pakistan
53,earth
54,bangladesh
55,m.0b00lrl
56,m.0cg6fm0
57,juliette binoche
58,bert van hoorick
59,deceased person
60,new zealand
61,time zone(s)
62,m.0jv5dw
63,anglo-frisian languages
64,frisian languages
65,off screen
66,netherlands
67,monaco
68,2014 winter olympics
69,m.098dn4s
70,blankenberge
71,rené lagrou
72,m.0b_tz1x
73,m.0290m0r
74,the tefl academy cork
75,m.03p7lx8
76,the roman empire and its germanic peoples
77,tuvalu
78,world trade organization
79,the tefl academy sheffield
80,mandatory palestine
81,english people
82,22nd of may
83,belgian region
84,m.0g4xd9n
85,french orthography
86,japan
87,sovereign state
88,neo-impressionism
89,dutch language
90,dutch
91,wise children
92,vanuatu
93,henry van de velde
94,m.02gx2c
95,luxembourg
96,zimbabwe
97,heroes in hell fictional universe
98,united kingdom
99,europe
100,djibouti
101,lemuria
102,pinnacle house
103,"jan brueghel the elder, attributed to"
104,"in \""adam and eve in paradise\"" (1620), he painted the flowers, animals and landscapes, while his friend rubens, painted the human figures."
105,boudewijn bouckaert
106,north atlantic treaty organization (nato)
107,united states of america
108,author
109,writer
110,ex drummer
111,flemish language
112,gibraltar
113,1900 summer olympics
114,the tefl academy glasgow
115,ghana
116,marcel storme
117,m.09wmkfn
118,artist
119,painter
120,namibia
121,m.0k8bpx5
122,godforsaken
123,deseret alphabet
124,m.09ynbb3
125,jacques rogge
126,m.09p4sk3
127,fons borginon
128,"lier, belgium"
129,m.0h0fsx
130,for a lost soldier
131,designer
132,interior designer
133,m.0k8bpx0
134,jean-marie dedecker
135,2010 winter olympics
136,senegal
137,2012 world mountain running championships
138,dominica
139,microsoft encarta college dictionary: the first dictionary for the internet age
140,antonia's line
141,marshall islands
142,m.0zgv_ph
143,m.0nb96t7
144,g.11b6_0jj0j
145,cyprus
146,ethnicity
147,person
148,m.09wkrng
149,m.0b_tyr7
150,english genesis translation
151,m.04hrbd0
152,lebanon
153,m.09x6m7h
154,film actor
155,published
156,the tefl academy bristol
157,by hook or by crook: a journey in search of english
158,m.0h2cmlj
159,parliamentary system
160,bonaire
161,republic of ireland
162,die zwölf monde
163,to play or to die
164,1936 summer olympics
165,montserrat
166,the memory of a killer
167,m.09y85ff
168,m.09xq0b3
169,jersey legal french
170,gallo-romance languages
171,ulla werbrouck
172,g.1258yy538
173,stella's war
174,architect
175,dragon-class.com
176,antigua and barbuda
177,stratosphere girl
178,bart laeremans
179,m.04hglc9
180,sabine poleyn
181,equestrian portrait of charles i
182,madagascar
183,2002 winter olympics
184,m.04g9ysp
185,laos
186,brunei
187,constitutional monarchy
188,cook islands
189,soldier of orange
190,official website
191,"french, cajun language"
192,french group
193,episode iii: enjoy poverty
194,m.02bvm
195,united nations
196,the barrel
197,slaughter night
198,ldd - ulla werbrouck
199,brazil
200,nigeria
201,england
202,m.09wzfq8
203,m.02vcnqn
204,missing link
205,habsburg netherlands
206,m.0bpcpvb
207,niger
208,related ethnic groups
209,rwanda
210,barbados
211,spetters
212,"libertair, direct, democratisch"
213,the rose garden
214,human language
215,topic
216,gabon
217,the tefl academy reading
218,jules boedt
219,bruges
220,m.09xmbvh
221,nauru
222,heart of darkness
223,curaçao
224,kingdom of the netherlands
225,saint kitts and nevis
226,tanzania
227,bahamas
228,guinea
229,male
230,the tefl academy cardiff
231,crazy love
232,m.04m6ypb
233,m.03z967f
234,m.02vbkd7
235,british english
236,embassy english
237,anthem without a title
238,"cry, the beloved country"
239,central african republic
240,western europe
241,australia
242,1948 winter olympics
243,children
244,m.09x79k9
245,lesotho
246,germans
247,romance languages
248,indo-european languages
249,g.1235kpzr
250,g.1258h4382
251,m.0wh1fmy
252,parents
253,m.0b466rf
254,m.09y6wcm
255,english vocabulary
256,pitman shorthand
257,physician
258,includes group(s)
259,keetje tippel
260,cambodia
261,politician
262,matthias storme
263,catholicism
264,sesame street
265,tunisia
266,"it is possible, though unproven, that he also trained with gillis van coninxloo, a flemish landscape painter who was working in frankenthal around 1585."
267,"nieuwpoort, belgium"
268,louis d'haeseleer
269,aalst
270,m.09p4sl1
271,émil goeldi
272,m.0_f2_0p
273,switzerland
274,"the sea, the sea"
275,m.09p4sk8
276,west germanic languages
277,new flemish alliance
278,m.0lr1389
279,1980 winter olympics
280,siblings
281,puerto rico
282,m.09wd4yz
283,oberägeri
284,the prodigal tongue: dispatches from the future of english
285,m.02vd953
286,m.0b46w__
287,geert bourgeois
288,cool!
289,m.0xn45vg
290,waarom heeft niemand mij verteld dat het zo erg zou worden in afghanistan
291,m.0bnsttt
292,indonesia
293,suriname
294,"in rome, he met and admired paul bril, a miniaturist and landscape painter, who, like coninxloo, appeared to filter his view of the italian landscape painters through his grounding in northern european art."
295,the piano teacher
296,china
297,island of the blue dolphins
298,m.09y6h69
299,g.120ldkt0
300,storm seed
301,mrs dalloway
302,cayman islands
303,botswana
304,m.0b_tyt3
305,guam
306,ethiopia
307,m.040k3p_
308,the tefl academy ashford
309,tirza
310,m.09xr94b
311,poet
312,kingdom of great britain
313,herman van rompuy
314,herman van rompuy - world economic forum on europe 2010
315,the tefl academy cambridge
316,malta
317,country of nationality
318,to the lighthouse
319,g.120jqv_8
320,australian english
321,the tortall universe
322,philippines
323,m.0b47485
324,m.04hj9lq
325,uit lust-met-de-penne --
326,m.0j4khm4
327,cumbrian dialect
328,holy roman empire
329,uganda
330,european journal of english studies
331,the souls of black folk
332,kiribati
333,congo
334,pulsar
335,the dictionary of disagreeable english: a curmudgeon's compendium of excruciatingly correct grammar
336,sense and sensibility
337,zambia
338,timor-leste
339,m.09xwytc
340,m.02h7str
341,m.0qpwh8c
342,m.03nchv1
343,antwerp
344,jan baptist van helmont
345,chad
346,suffolk dialect
347,voice actor
348,actor
349,kentish dialect
350,english orthography
351,french genesis translation
352,m.04d2tq5
353,serenity
354,firefly
355,g.1254zjlts
356,grenada
357,"reading the oed: one man, one year, 21,730 pages"
358,m.09xtwtb
359,the tefl academy newcastle
360,haaltert
361,m.09yh5js
362,territory of new guinea
363,liminal
364,niko's rest-place
365,shrek film series
366,dutch phonology
367,m.0k4_v3
