node_id,node_attr
0,m.0v95cr2
1,avril lavigne
2,naked
3,song
4,p!nk
5,gender
6,m.0zc38lv
7,award winner
8,official website
9,miami
10,m.063tsxm
11,keep holding on
12,my happy ending
13,my happy ending (album version)
14,indie pop
15,new wave
16,colbie caillat
17,hot wired radio
18,m.0_sym5d
19,nelly furtado
20,alice@97.3
21,goodbye
22,tomorrow
23,m.0zfn264
24,things i'll never say
25,shellback
26,smile
27,rock 'n' roll
28,rock ’n’ roll (clean version)
29,m.05nmw4v
30,avril lavigne @ chicks who rock
31,m.063ttrb
32,bubblegum pop
33,k-pop
34,live at budokan
35,singer-songwriter
36,nobody's home
37,don’t tell me
38,b-sides
39,g.125bm51wh
40,one of those girls
41,m.0t4rhhm
42,wavin' flag
43,the best damn thing
44,initial release date
45,sk8er girl
46,m.0l1vc4m
47,engaged to
48,jewel
49,m.010m_v_4
50,guitar
51,jean-claude lavigne
52,recording artists
53,m.0h2_l43
54,evan taubenfeld
55,innocence
56,he wasn't
57,m.0cj9x35
58,goodbye lullaby
59,complicated
60,m.09wlq8w
61,entertainment weekly annotation index
62,don't tell me
63,together
64,under my skin
65,davido
66,record producer
67,ontario
68,canada
69,sk8er boi (live acoustic)
70,"12\"" masters: essential mixes"
71,m.0m1nlr9
72,nominated work
73,unwanted (live)
74,lukasz gottwald
75,runaway
76,m.09xtn3j
77,planet hits radio . the mix
78,80's
79,avril lavigne – the singles collection
80,ep
81,muchmusic video award for peoples choice: favourite artist
82,m.0nf3f86
83,losing grip
84,g.12577rx38
85,hilary duff
86,country of nationality
87,m.0yxq120
88,britney spears
89,radioio pop mix
90,m.046c2lp
91,topic webpage
92,m.0v95cwf
93,american idol
94,m.0j_lqfy
95,fly
96,alicia keys
97,wdok
98,big r radio - top 40 hits
99,what the hell
100,181-power
101,sean paul
102,let go
103,wish you were here
104,i'm with you
105,madonna
106,pop music
107,fefe dobson
108,all top hits on sky.fm
109,m.09x2_sn
110,what the hell (instrumental)
111,revival
112,m.064kdz6
113,abbey dawn.love revolution
114,pop punk
115,world name
116,why
117,coldplay
118,fresh 102.7
119,cheers (drink to that)
120,cheers (drink to that) [humanjive remix]
121,maroon 5
122,1club.fm: mix 106
123,m.011m25lk
124,young artists for haiti
125,m.0zwdrjt
126,2004 world music awards
127,kings of leon
128,sophie @ 103.7 kscf
129,duffy
130,kmxb
131,m.0j_nhv9
132,sk8er boi
133,when you're gone
134,carrie underwood
135,wkqc
136,tomorrow (live)
137,date of birth
138,my world
139,musical album
140,soft rock
141,gavin degraw
142,mariah carey
143,deryck whibley
144,place of birth
145,things i’ll never say
146,thing's i'll never say
147,kylie minogue
148,actor
149,m.0tl2545
150,juno award for artist of the year
151,m.09xtlhp
152,lenny kravitz
153,rock music
154,aerosmith
155,big r radio - warm 101.6
156,m.0zgnwjp
157,year
158,nobody's fool
159,musical recording
160,the flock
161,film
162,gwen stefani
163,m.0nf3csf
164,girlfriend (portugese version)
165,radioio todays pop
166,radioio
167,anything but ordinary
168,judith-rosanne loshaw
169,belleville
170,parents
171,i don't give
172,1club.fm: channel one
173,weat sunny 104.3
174,m.0468b7x
175,buckcherry
176,shia labeouf/avril lavigne
177,g.1259q0m5r
178,prince
179,percussion
180,flyleaf
181,guitarist
182,contemporary r&b
183,m.0bns804
184,sean kingston
185,music artist
186,the black eyed peas
187,pop rock
188,chad kroeger
189,bad girl
190,m.0tk52vq
191,award
192,boys like girls
193,radio disney music award for best song to play while doing homework
194,m.0yqdvlg
195,justin timberlake
196,big r radio - 107.7 the mix
197,bgl radio - the fusion
198,the rubinoos
199,i'm with you (live)
200,complicated (remix)
201,girlfriend (italian version)
202,girlfriend (italian clean version)
203,over the hedge
204,english language
205,hot
206,charlotte
207,kelly clarkson
208,unwanted
209,bon jovi
210,m.09xtbwr
211,on the scene: avril lavigne's listening party
212,don't tell me (live acoustic)
213,best years of our lives
214,g.126sq6vpx
215,too much to ask
216,avril live: try to shut me up
217,m.09wnmf_
218,breakaway
219,m.0rf2bc5
220,vocals
221,the veronicas: mtv.com live ep
222,mtv.com live
223,i love you
224,weat sunny 104.3 - 32kbps stream
225,the avril lavigne tour
226,big r radio - soft hits
227,the bonez tour 2004: avril's 20th birthday party
228,g.125b7g3bk
229,m.0_vvfxr
230,here's to never growing up
231,kyky
232,onerepublic
233,m.09wnx12
234,'glee' exclusive: madonna is on board! is adam lambert next?
235,award nominee
236,daydream
237,shaffer smith
238,dance music
239,i can do better
240,i can do better (acoustic)
241,profession
242,sk8r boi
243,m.0nf3cjx
244,juno awards of 2003
245,m.063tt07
246,wwmx
247,flo rida
248,m.0yqf16n
249,wish you were here (acoustic version)
250,scott spock
251,not enough
252,butch walker
253,snoop dogg
254,male
255,m.063trn7
256,chris brown
257,big r radio - the hawk
258,nobody's fool (live)
259,jojo
260,rca records
261,i always get what i want
262,g.1z2ssg4ty
263,justin bieber
264,m.0mt_2tc
265,fall to pieces
266,"malaysian beer wars: no to black eyed peas, yes to alcohol abstinence"
267,m.0b48bx0
268,m.0yzhq4k
269,m.07xzqty
270,maxim hot 100
271,remember when
272,the smashing pumpkins
273,female
274,christina aguilera
275,what do you take me for?
276,m.0mv68xd
277,hamish hamilton
278,m.0v09qp6
279,falling down
280,m.0_sy1b8
281,winning work
282,m.0y7_m3b
283,m.0nf3f7n
284,paris hilton
285,m.063trjm
286,he wasn’t
287,youthaids
288,m.063tt0l
289,m.0nf3851
290,him/herself
291,losing grip (tv track version)
292,katy perry
293,take me away
294,m.010kt2qz
295,single
296,rock n roll
297,girlfiend
298,girlfriend (german version)
299,m.0rqvdhr
300,musician
301,rob thomas
302,m.063tsc_
303,m.063tsqt
304,m.0bv22ws
305,alternative rock
306,indie rock
307,world music award for world’s best selling canadian artist
308,m.0zwdrgs
309,45th annual grammy awards
310,france
311,ellen degeneres joins 'american idol' as fourth judge
312,m.09x1qb0
313,girlfriend
314,usher
315,rock n' roll
316,m.0y8668y
317,world music award for world’s best entertainer of the year
318,m.065pnbc
319,m.0yq46g7
320,2002 radio disney music awards
321,shiny toy guns
322,synthpop
323,nobody’s fool
324,girlfriend (japanese version)
325,"2007-04-02: cbc exclusive: calgary, ab, canada"
326,g.125chkjj2
327,aaliyah
328,m.09wnmcg
329,m.09w6mt0
330,g.1255g6pyx
331,m.0nf3ctr
332,ashlee simpson
333,beyoncé knowles
334,fergie
335,destiny's child
336,modern rock
337,forgotten
338,person
339,contagious
340,2007-10-16: an evening with avril lavigne: live from the roxy theatre
341,m.0rtj94_
342,m.0k1pbr
343,heather
344,m.0zbh6jb
345,lady gaga
346,radio disney music award for song of the year
347,country
348,lauren christy
349,how does it feel
350,all because of you
351,german language
352,wlif
353,g.1255w5r6j
354,drums
355,breakaway (napster live)
356,m.0t4sydx
357,g.125dr_lt4
358,everything back but you
359,m.0dln3r0
360,2004 radio disney music awards
361,m.0yqdzzx
362,the killers
363,fast food nation
364,kymx
365,michelle branch
366,m.0yq46c5
367,m.05bpkgn
368,grammy awards for song of the year
369,unplugged
370,try to shut me up tour 2003 [weekend music]
371,m.0nf3f2d
372,hinder
373,hot (live msn control room performance)
374,m.0mzdyxt
375,m.0nf3dw5
376,m.0nf3f42
377,power pop
378,g.121dchds
379,m.011v278r
380,2014 mtv europe music awards
381,m.0zj2dyd
382,ceremony
383,alanis morissette
384,composition
385,teen pop
386,david hodges
387,miley cyrus
388,mobile
389,skater boy
390,rock 'n' roll (instrumental)
391,matthew lavigne
392,sonic sense
393,losing grip / complicated
394,sean combs
395,catholicism
396,m.0nf3cqh
397,m.05bnvd0
398,box radio
399,gotradio - womens alternative
400,00's
401,my favorite videos (so far)
402,ray j
403,who knows
404,m.0zwd3j6
405,lg73
406,broadcast content
407,vanessa carlton
408,m.02bdbkf
409,nickelback
410,i don’t wanna
411,m.0zfmys4
412,2007 mtv europe music awards
413,he wasn't (live acoustic)
414,attention deficit hyperactivity disorder
415,get over it
416,let go (bonus disc)
417,arista records
418,m.0d_xfw2
419,avril lavigne lyrics
420,losing grip (live)
421,take it
422,m.0rqrny3
423,m.010k0zxg
424,losing grip (live in dublin)
425,sk8ter boi
426,m.07sbp2
427,m.02t9_j3
428,green day
429,depeche mode
430,rihanna
431,dance-pop
432,hot (wolfadelic remix)
433,musical genre
434,club bardot
435,lunacreciente radio
436,complicated (tom lord-alge mix)
437,m.0bv1pqg
438,"liam neeson, triple h, avril lavigne"
439,darlin
440,show #2176
441,tv episode
442,techno
443,wzpt
444,alice
445,baltimore
446,going the distance
447,m.0gwhmjl
448,juno awards of 2005
449,g.1z2sqw0_j
450,m.0yq45bv
451,big r radio - warm 101.6 - 96kbps stream
452,santana
453,the matrix
454,m.0t4t25s
455,jodie foster; avril lavigne
456,album
457,stop standing there
458,college rocks
459,k-ci & jojo
460,musical artist
461,walmart soundcheck
462,jason mraz
463,m.0tlpkxq
464,date/time
465,l.p.
466,m.0b46bwt
467,"“american idol” season 9 los angeles auditions (with guest judges avril lavigne, katy perry): tv recap"
468,hard rock
469,m.0bv1hfg
470,characteristic rock drum pattern
471,sk8er boi (tv track version)
472,hip hop music
473,m.0t4rd0l
474,90's
475,m.063trjx
476,miley cyrus and the notorious b.i.g. mash it up: tgif
477,m.09wnn1c
478,g.1258tzwv1
479,m.063tssp
480,crimson and opera
481,hyperactivity
482,m.0tlpf0f
483,ashley tisdale
484,mtv.com.live
485,piano
486,no doubt
487,m.0bv3z_9
488,m.010jvprd
489,m.0zc3sk1
490,club goa
491,m.063tsrr
492,m.07x_8f7
493,artist
494,m.063ttrp
495,john mayer
496,m.063ttry
497,grunge
498,punk rock
499,adult contemporary music
500,'glee' exclusive: watch the cast cover avril lavigne's 'keep holding on'
501,lady antebellum
502,max martin
503,hello kitty
504,avril lavigne: my world
505,linkin park
506,makeba riddick
507,m.03hs0tb
508,basket case
509,g.125cny5s3
510,nobody's home (live acoustic)
511,g.1256nvkvk
512,m.09wnncd
513,m.0y4q23_
514,lifehouse
515,complicated (tv track version)
516,m.0z6743m
517,katy perry: part of me
518,"season 1, episode 7"
519,m.0_sb3s_
520,m.0zwd3gp
521,cassie ventura
522,evanescence
523,london
524,wish you were here (instrumental)
525,m.0ysyky0
526,fall out boy
527,chicago
528,adult album alternative
529,m.05bplj0
530,m.0v91gc1
531,kimn
532,girlfriend (japanese clean version)
533,avril lavigne: the life of a rock pop star
534,documentary film
535,m.063trvx
536,m.063trrj
537,post-grunge
538,m.0nf37wm
539,starting line
540,m.063trj7
541,m.0nf3dnv
542,all over the place
543,complicated (acoustic)
544,eclectic
545,the pussycat dolls
546,m.0sgp39c
547,m.0nf3704
548,creed
549,he wasn't (live full band performance)
550,girlfriend (mandarin version)
551,foo fighters live 29
552,m.063trsb
553,model
554,m.0_rz8cf
555,m.0l_p2ky
556,when you’re gone
557,m.05py3x
558,my happy ending (live acoustic)
559,m.02ny8z
560,g.1254_drz9
561,matthew gerrard
562,m.0zwhvvw
563,2003 world music awards
564,the sk8er boi
565,album content type
566,4 real
567,amnesty international
568,m.063tt1w
569,m.0bv28sn
570,epic records
571,girlfriend (remixes)
572,m.09wp8cd
573,shia labeouf
574,celine dion
575,m.0pcq3dv
576,here is to never growing up
577,m.0dk_thg
