node_id,node_attr
0,p!nk
1,gender
2,1club.fm: power
3,somebody to love
4,m.0rqp4h0
5,rudolph valentino
6,place of birth
7,ice cube
8,.977 the hits channel
9,colbie caillat
10,hot wired radio
11,stephen melton
12,united states of america
13,record producer
14,m.012m1vf1
15,justin bieber
16,m.0yrkc0l
17,1.fm top 40
18,geri halliwell
19,2011 teen choice awards
20,m.0yrkr34
21,m.012bm2v1
22,miley cyrus
23,as long as you love me (ferry corsten radio)
24,musical recording
25,toby gad
26,rhythm and blues
27,stratford
28,canada
29,singer
30,musicians and singers
31,enrique iglesias
32,beauty and a beat (acoustic version)
33,akon
34,britney spears
35,50 cent
36,film producer
37,as long as you love me (audien dubstep mix)
38,as long as you love me
39,kevin risto
40,male
41,classic soul network
42,broadcast content
43,shaggy
44,hitzradio.com
45,mary j. blige
46,live my life
47,g.12ml2glpn
48,paul anka
49,musical artist
50,m.0_w1gn3
51,change me
52,baby
53,m.0n1ykxp
54,m.0njhxd_
55,1club.fm: v101
56,the roots
57,#thatpower
58,m.0ghz3d6
59,american music award for favorite pop/rock album
60,m.0ndc259
61,a michael bublé christmas
62,m.0ng_vkd
63,ontario
64,music producer
65,poppmusic.net
66,billboard music award for top streaming artist
67,m.0njhx1b
68,justin bieber's believe
69,heartbreaker
70,brandy norwood
71,m.0101ft2j
72,all bad
73,m.0n4rmg7
74,ceremony
75,m.0v_729v
76,results show: week 7
77,big r radio - top 40 hits
78,one less lonely girl
79,twista
80,1club.fm: channel one
81,eminem
82,ciara
83,flow 103
84,jon m. chu
85,leonardo dicaprio
86,date of birth
87,m.0ndc3_1
88,winning work
89,rock music
90,madonna
91,pop music
92,selena gomez
93,europop
94,m.0gbm3cg
95,justin bieber: never say never
96,contemporary r&b
97,quiet storm
98,boyfriend
99,dr. dre
100,rap music
101,mtv video music award japan for best new artist
102,m.0yrhrwc
103,beauty and a beat
104,nicki minaj
105,hip hop music
106,maroon 5
107,1club.fm: mix 106
108,m.0gctwjk
109,"series 2, episode 3"
110,dance-pop
111,beauty and a beast
112,radioio rnb mix
113,dancer
114,little bird
115,m.0v2hrym
116,juno fan choice award
117,m.0t4s_bn
118,never say never
119,as long as you love me (paulo & jackinsky radio)
120,beauty and a beat (wideboys club mix)
121,carrie underwood
122,bryan adams
123,country of nationality
124,singer-songwriter
125,gavin degraw
126,iggy azalea
127,terence dudley
128,reggae
129,kylie minogue
130,actor
131,adrienne bailon
132,katy perry
133,electronic music
134,dany brillant
135,martin kierszenbaum
136,anastacia
137,amerie
138,the island def jam music group
139,children
140,gwen stefani
141,song
142,teen choice award for choice twitter personality
143,chef tone
144,chicago
145,dan cutforth
146,parents
147,soulfulhiphop.com radio
148,whitney houston
