node_id,node_attr
0,journey through the power of the rainbow: quotations from a life made out of poetry
1,poetry
2,egyptian revolution of 2011
3,egypt
4,osama bin laden
5,what death of osama bin laden indicates about barack obama's leadership
6,m.0nbykk7
7,show #2279
8,dreams from my father (random house large print (hardcover))
9,barack obama
10,notebook on black history month 2012 (part 1): carter g. woodson and company
11,cocaine
12,obama anak menteng
13,labor day
14,english language
15,david axelrod
16,country of nationality
17,m.05bp1tv
18,elena kagan
19,gender
20,hussein onyango obama
21,deceased person
22,m.0nczldc
23,ali 70 from las vegas
24,kathleen sebelius
25,m.04j02yk
26,guerrilla decontextualization and the 2012 presidential election campaign (part 1)
27,african american
28,president of the united states
29,us president
30,five guys
31,m.063wp3h
32,kenyan american
33,obamadon
34,barack obama 2004 us senate campaign
35,g.125b6jfrm
36,ethnicity
37,m.0n4sqkk
38,madelyn dunham
39,female
40,harvard law school
41,california proposition 8
42,m.09y7gkx
43,m.010gb804
44,african-american history
45,m.064d51m
46,mona sutphen
47,organization
48,published
49,bo
50,m.05snpqk
51,harlem renaissance
52,countdown of 10 amazing moments from the year 2011: no. 6 sonny rollins
53,ben rhodes
54,person
55,cocaine hydrochloride 40 solution
56,"obama, the tea party, and the art of political persuasions part 2"
57,democracy
58,countdown of 10 great moments in 2010 part 7 barack obama and the nul
59,state of black america by national urban league.jpg
60,"barack obama extends historical legacy \""astride the promise of change\"""
61,m.0j10zzy
62,la audacia de la esperanza
63,the audacity of hope
64,google
65,date founded
66,2016: obama's america
67,film
68,author
69,writer
70,"“with intent to neither idolize nor demonize the man [barack obama], it seems fair and evident enough to say that the current president of america is not a leader whose way is that of violent public outbursts. it appears to be more that of a warrior-philosopher who practices the art of political persuasion by authoring acclaimed books, delivering well-crafted speeches, assembling unified coalitions, passing historic legislation, signing well-aimed executive orders, and cultivating a poised but accessible demeanor.”"
71,politicians and politics
72,vladimir putin
73,male
74,"as for our common defense, we reject as false the choice between our safety and our ideals."
75,inaugural address of barack obama
76,damien dematra
77,robert gibbs
78,united states of america
79,vanessa hudgens
80,irish american
81,"davis, miner, barnhill & galland"
82,employer
83,rob nabors
84,m.04_2vlm
85,"obama, the tea party, and the art of political persuasions part 1"
86,barack obama on cover of rolling stone magazine.jpg
87,yes we can: a biography of president barack obama
88,new york city
89,m.0z3z8vt
90,story by
91,gwyneth paltrow
92,m.0nczv6j
93,barack obama 2009 presidential inauguration
94,under secretary of state for democracy and global affairs
95,united states department of state
96,american history
97,heather higginbottom
98,"united states senate committee on health, education, labor and pensions"
99,m.03h9hp_
100,the river of winged dreams (gift edition)
101,the river of winged dreams
102,m.0n4sqk2
103,dancing to the paradigm rhythms of change in action
104,terrorism
105,"you know, i’ve always wanted to ask one of these guys a question and really corner them and get them to answer a question for once instead of tap dancing around it. and unfortunately i asked the question, but i still got a tap dance. almost as good as sammy davis jr."
106,the new york times
107,multiracial american
108,"united states presidential election, 2008"
109,the case against barack obama: the unlikely rise and unexamined agenda of the media's favorite candidate
110,m.0nd7wz9
111,erin c. conaton
112,"martin luther king, jr."
113,john kerry
114,politician
115,8
116,m.04_5lb8
117,councillor
118,tricks and treats of the 2012 presidential debates
119,"mitt romney presidential campaign, 2008"
120,m.07qvn18
121,ben affleck
122,m.0gy_9_9
123,him/herself
124,carter g. woodson
125,m.0w63f9q
126,m.0nczmvw
127,nancy pelosi
128,della reese
129,a bound man
130,election
131,m.04tymy_
132,m.063wnrl
133,rashid khalidi
134,biography
135,city of savannah bids farewell to beloved poet clinton d. powell
136,senator obama goes to africa
137,m.0gyzp5p
138,mountain
139,topic
140,m.0nbyj44
141,state elementary school menteng 01
142,aretha franklin
143,date of birth
144,as egypt howls and history tweets
145,creative thinkers international
146,m.04hg7hb
147,"barack obama, sr."
148,"\""it is fully possible that the affordable care act and the movement toward humane applications of immigration laws are the beginnings of a potentially golden age for democracy.\"""
149,united states presidential election
150,m.0g4qdpw
151,m.065pfvf
152,african-american studies
153,notes on the 150th anniversary of the emancipation proclamation
154,tv character
155,m.0gz32jk
156,m.04s_wxk
157,sheryl crow
158,peter r. orszag
159,m.0r60ybv
160,jack lew
161,tom vilsack
162,place of birth
163,scarlett johansson
164,m.0ld8wyr
165,m.09y83yy
166,yes we can
167,political science
168,countdown of 10 amazing moments from the year 2011: no. 4 the martin luther king jr. memorial
169,sociology of race and ethnic relations
170,sculpture
171,this is our moment: election night 2008
172,m.0gyyxx3
173,text and meaning in the life of nelson mandela
174,just give it a try
175,citizenship
176,illinois state senator
177,illinois
178,edited by
179,nelson mandela
180,ann dunham
181,ovarian cancer
182,cancer
183,2009 nobel peace prize
184,m.07q4d74
185,hosni mubarak
186,punahou school
187,school
188,m.0j8svw2
189,m.04j00kw
190,george clooney
191,a bound man : why we are excited about obama and why he can't win
192,chuck hagel
193,united states secretary of defense
194,m.0k0xg8d
195,grammy award for best spoken word album
196,united states national security council
197,m.0115sj6s
198,samantha power
199,national security advisor
200,european american
201,american english
202,dreams from my father
203,m.03h96h6
204,m.0nczkpm
205,m.0znj0g4
206,children
207,report on 2011 international year part 5 haiti's poetics of pain and resilience
208,aberjhani
209,m.04vcf2p
210,event
211,start date
212,m.0r5y214
213,to
214,m.0k2_6cd
215,intellectual history
216,m.04p4381
217,m.0glx1wx
218,war on terror
219,middle east
220,m.064fnt0
221,dennis hopper
222,"naacp image award for outstanding literary work, nonfiction"
223,m.0_sqn04
224,barbara boxer
225,shoe
226,burberry
227,angelina jolie
228,"\""president obama appears to me to have elevated and implemented the artist-activist concept to the role of empowered servant-leader...\"""
229,"united states senate elections, 2012"
230,habiba akumu obama
231,oprah winfrey
232,m.04s_wv2
233,abo obama
234,rahm emanuel
235,white house chief of staff
236,m.02nr844
237,alicia keys
238,jazz
239,m.0j35vth
240,m.0gyy4_d
241,stevie wonder
242,angel
243,m.0z1zxqx
244,m.0_q_5tw
245,the audacity of hope: thoughts on reclaiming the american dream
246,9780307237699
247,janet napolitano
248,white american
249,hawaii
250,m.05bh_5w
251,winning work
252,michael bloomberg
253,m.065pk99
254,jim messina
255,scholarly work
256,bright skylark literary productions
257,speculative fiction
258,m.0bj7hwl
259,m.0gh6nvn
260,report on 2011 international year part 6: day to end racism
261,michelle obama
262,pen american center
263,c. s. lewis
264,m.0jb8k42
265,game change
266,double down: game change 2012
267,president number
268,brad pitt
269,steve jobs
270,atheism
271,craig mckenzie
272,"\""i shall believe that it is impossible to become a great leader if you never been a great servant.\"""
273,m.07wkhf7
274,m.0nczsyq
275,the national christmas tree lighting
276,indonesia
277,country
278,countdown of 10 amazing moments from the year 2011
279,"united states elections, 2012"
280,m.02nqgq1
281,the neighborhood ball: an inauguration celebration
282,m.0nczvcm
283,colin powell
284,harlem
285,barack obama in comics
286,m.0tm0nk7
287,crossfire
288,m.0zhmp4b
289,dear james baldwin (in lieu of dear barack obama)
290,american literature
291,change we can believe in
292,m.04ypq2x
293,philosophy
294,m.09wvbzq
295,james baldwin
296,siblings
297,cory booker
298,height
299,m.0nbykll
300,united states ambassador to china
301,m.0zrhnnr
302,m.02nqgpk
303,president
304,m.0gyy258
305,barack obama: the power of change
306,m.0gz11kx
307,poetics of paradigm dancing in the 2012 presidential election campaign
308,diplomacy
309,lawyer
310,m.0652fz5
311,countdown of 10 amazing moments from the year 2011: no. 2 president obama
312,m.0hp8cv7
313,kirsten dunst
314,m.02nqgqh
315,"barack obama election victory speech, 2008"
316,m.0nbyl7m
317,"janurary 22, 2006"
318,ethiopia
319,united nations
320,g.125dz7f5t
321,parents
322,tea party movement
323,m.05gh7qx
324,deputy white house communications director
325,obama - the postmodern coup
326,book
327,white house deputy chief of staff
328,current events
329,ukrainian language
330,white house task force to protect students from sexual assault
331,m.011s5qnh
332,thomas perez
333,m.0w8v5d0
334,under secretary of defense for personnel and readiness
335,united states department of defense
336,social science
337,m.0_z8k6r
338,constitutional law
339,stevie wonder: in performance at the white house - the library of congress gershwin prize
340,paperback
341,judaism
342,christianity
343,mitt
344,why race mattered in barack obama's re-election
345,modernist poetry
346,m.0kdryqs
347,the obama nation
348,the obama nation : leftist politics and the cult of personality
349,m.0ncznlv
350,developing communities project
351,m.0kn6n02
352,ralph ellison
353,hill harper
354,spouse (or domestic partner)
355,arab world
356,"barack obama presidential primary campaign, 2008"
357,m.0282m18
358,north america
359,sloan d. gibson
360,businessperson
361,scott mcclellan
362,m.0nczp4q
363,federal government of the united states
364,"“you are neither christ nor king nor lincoln.  but what you are is willing, capable, and sincere, there upon a bough of hope and audacity  as branded by history as any have ever been.” --from poem there upon a bough of hope & audacity"
365,americans
366,vote
367,shepard fairey
368,family of barack obama
369,natasha obama
370,m.0jtmkth
371,this must be the place
372,film series
373,m.010g2xdb
374,nick bogart
375,united states secretary of the treasury
376,jeremiah wright
377,"barack obama \""hope\"" poster"
378,m.05c3l5f
379,m.0nbyl7y
380,m.0q4lvc7
381,selma
382,m.0jtl_wm
383,attorney general
384,nikki giovanni
385,written work
386,social democracy
387,president barack obama and the message beyond the photograph
388,political philosophy
389,anthony foxx
390,barack obama 1996 illinois senate campaign
391,g.1257vtz47
392,"\""as goes love so goes life.\"""
393,article
394,sarah palin
395,annul victory
396,united states secretary of education
397,m.05bj120
398,m.0b6rx4p
399,carol browner
400,m.011md982
401,saul alinsky
402,m.04m2j1z
403,cairo
404,jon favreau
405,gavin newsom
406,barack obama speech to the muslim world: a new beginning
407,adam frankel
408,m.04j4_fp
409,american civil war
410,abraham lincoln
411,m.0bk2l88
412,leadership
413,m.05f_33k
414,chief of staff to the first lady of the united states
415,eric holder
416,m.0nczt75
417,prequel
418,active
419,mount obama
420,twitter
421,coleman hawkins
422,arnold schwarzenegger
423,g.1257jmd5l
424,the west wing universe
425,m.0f88cqd
426,vocals
